;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-174,98;-903,27;;-348,10;;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;-5000,00;-5000,00;-500,00;-500,00;-500,00;-500,00;-500,00;-500,00
6 + Kostenerstattungen und Kostenumlagen;-94307,24;-89930,09;-55608,12;-52948,04;-53207,97;-53102,46;-53070,25;-53074,15
7 + Sonstige ordentliche Ertäge;-591473,75;-603274,60;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-690955,97;-699107,96;-56108,12;-53796,14;-53707,97;-53602,46;-53570,25;-53574,15
11 - Personalaufwendungen;997613,91;968310,30;1093095,14;1310551,32;1319667,78;1324732,14;1332284,29;1343835,70
12 - Versorgungsaufwendungen;0,74;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;26083,92;32922,33;35984,32;34525,48;35302,08;36101,88;36925,80;37774,44
14 - Bilanzielle Abschreibungen;1638,32;4705,97;69,81;348,10;;;;
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;2594659,62;32814,10;29650,68;35509,96;35509,96;35509,96;35509,96;35509,96
17 = Ordentliche Aufwendungen (Summe 11-16);3619996,51;1038752,70;1158799,95;1380934,86;1390479,82;1396343,98;1404720,05;1417120,10
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);2929040,54;339644,74;1102691,83;1327138,72;1336771,85;1342741,52;1351149,80;1363545,95
19 + Finanzerträge;;-95,00;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;-95,00;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);2929040,54;339549,74;1102691,83;1327138,72;1336771,85;1342741,52;1351149,80;1363545,95
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);2929040,54;339549,74;1102691,83;1327138,72;1336771,85;1342741,52;1351149,80;1363545,95
27 + Erträge aus internen Leistungsbeziehungen;-2818387,83;-425246,52;-1167566,33;-1359524,71;-1367116,99;-1372701,00;-1380491,39;-1391984,82
28 - Aufwendungen aus internen Leistungsbeziehungen;127967,15;120176,20;159541,80;142617,57;141192,26;141259,24;141272,80;141302,31
29 = Ergebnis  (= 26, 27, 28);238619,86;34479,42;94667,30;110231,58;110847,12;111299,76;111931,21;112863,44
