;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-6479,30;-1712,98;;-6127,79;-6127,82;-6023,87;-4576,83;-151,43
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;-12779,74;-21692,81;-14000,00;-20000,00;-20000,00;-20000,00;-20000,00;-20000,00
6 + Kostenerstattungen und Kostenumlagen;;;-104434,00;-157000,00;-157000,00;-157000,00;-157000,00;-157000,00
7 + Sonstige ordentliche Ertäge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-19259,04;-23405,79;-118434,00;-183127,79;-183127,82;-183023,87;-181576,83;-177151,43
11 - Personalaufwendungen;991468,36;984450,54;1127569,66;1234629,82;1240750,02;1242376,22;1247670,54;1258198,10
12 - Versorgungsaufwendungen;0,78;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;22805,05;32507,58;21320,44;31789,32;32433,00;33142,92;33874,44;34627,68
14 - Bilanzielle Abschreibungen;6638,48;1838,52;395,39;6206,67;6165,61;6038,63;4591,59;166,19
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;43697,98;40841,26;51275,33;42927,04;42927,04;42927,04;42927,04;42927,04
17 = Ordentliche Aufwendungen (Summe 11-16);1064610,65;1059637,90;1200560,82;1315552,85;1322275,67;1324484,81;1329063,61;1335919,01
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);1045351,61;1036232,11;1082126,82;1132425,06;1139147,85;1141460,94;1147486,78;1158767,58
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);1045351,61;1036232,11;1082126,82;1132425,06;1139147,85;1141460,94;1147486,78;1158767,58
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);1045351,61;1036232,11;1082126,82;1132425,06;1139147,85;1141460,94;1147486,78;1158767,58
27 + Erträge aus internen Leistungsbeziehungen;-1579344,00;-1578539,00;-1579344,00;-1577412,00;-1577412,00;-1577412,00;-1577412,00;-1577412,00
28 - Aufwendungen aus internen Leistungsbeziehungen;311620,37;267553,88;339052,98;294074,69;292415,26;293297,58;293451,60;293843,51
29 = Ergebnis  (= 26, 27, 28);-222372,02;-274753,01;-158164,20;-150912,25;-145848,89;-142653,48;-136473,62;-124800,91
