;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;;-285,25;-183,72;;;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;-275391,92;;;;;-240000,00;
7 + Sonstige ordentliche Ertäge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);;-275677,17;-183,72;;;;-240000,00;
11 - Personalaufwendungen;;130916,40;135023,74;;;;236296,21;
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;136,12;71998,62;2771,52;;;;196258,96;
14 - Bilanzielle Abschreibungen;;938,32;709,44;;;;;
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;;5895,62;5513,04;;;;16628,48;
17 = Ordentliche Aufwendungen (Summe 11-16);136,12;209748,96;144017,74;;;;449183,65;
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);136,12;-65928,21;143834,02;;;;209183,65;
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);136,12;-65928,21;143834,02;;;;209183,65;
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);136,12;-65928,21;143834,02;;;;209183,65;
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;1763,44;48659,78;29505,02;;;;21671,38;
29 = Ergebnis  (= 26, 27, 28);1899,56;-17268,43;173339,04;;;;230855,03;
