;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-14480,41;-8135,98;-6634,49;-6200,61;-2069,47;-55,22;-55,23;-55,22
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-538,00;-833,00;-500,00;-750,00;-750,00;-750,00;-750,00;-750,00
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-50108,00;-59150,00;-80000,00;-403000,00;-403000,00;-403000,00;-403000,00;-403000,00
7 + Sonstige ordentliche Ertäge;-2230146,90;-3093618,04;-1225250,00;-1360000,00;-1360000,00;-1360000,00;-1360000,00;-1360000,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-2295273,31;-3161737,02;-1312384,49;-1769950,61;-1765819,47;-1763805,22;-1763805,23;-1763805,22
11 - Personalaufwendungen;5366814,08;5509105,24;5663974,58;6151582,63;6230019,50;6303159,26;6385603,04;6471185,80
12 - Versorgungsaufwendungen;4,49;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;84825,92;102563,92;112475,44;95541,92;98001,24;100535,44;103145,00;105833,00
14 - Bilanzielle Abschreibungen;20743,62;21235,03;20598,64;8595,22;3808,84;1487,08;871,69;871,82
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;1786905,55;1504668,45;225128,32;166823,20;166823,20;166823,20;166823,20;166823,20
17 = Ordentliche Aufwendungen (Summe 11-16);7259293,66;7137572,64;6022176,98;6422542,97;6498652,78;6572004,98;6656442,93;6744713,82
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);4964020,35;3975835,62;4709792,49;4652592,36;4732833,31;4808199,76;4892637,70;4980908,60
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);4964020,35;3975835,62;4709792,49;4652592,36;4732833,31;4808199,76;4892637,70;4980908,60
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);4964020,35;3975835,62;4709792,49;4652592,36;4732833,31;4808199,76;4892637,70;4980908,60
27 + Erträge aus internen Leistungsbeziehungen;-5600906,00;-6173830,00;-6174120,00;-6526056,00;-6526056,00;-6526056,00;-6526056,00;-6526056,00
28 - Aufwendungen aus internen Leistungsbeziehungen;1308134,58;1069769,40;1169754,87;1188885,83;1183057,58;1190659,19;1194181,23;1197720,54
29 = Ergebnis  (= 26, 27, 28);671248,93;-1128224,98;-294572,64;-684577,81;-610165,11;-527197,05;-439237,07;-347426,86
