;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-968,55;-10710,00;;-11199,09;-11158,33;-5355,00;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-630,00;-602,00;-600,00;-600,00;-600,00;-600,00;-600,00;-600,00
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-177651,26;-171729,75;-154200,00;-170000,00;-170000,00;-170000,00;-170000,00;-170000,00
7 + Sonstige ordentliche Ertäge;-1508,67;-6905,02;-5150,00;-4050,00;-4050,00;-4050,00;-4050,00;-4050,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-180758,48;-189946,77;-159950,00;-185849,09;-185808,33;-180005,00;-174650,00;-174650,00
11 - Personalaufwendungen;1824618,42;1836478,91;2088985,46;2182797,96;2190641,42;2189928,28;2199231,20;2220609,20
12 - Versorgungsaufwendungen;1,39;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;34895,88;40459,03;37959,24;46810,08;37796,48;38812,40;49859,04;40936,88
14 - Bilanzielle Abschreibungen;4108,18;3139,63;3139,63;14338,71;11254,96;5451,62;72,47;
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;88435,63;132459,93;107214,24;45089,20;45089,20;45089,20;45089,20;45089,20
17 = Ordentliche Aufwendungen (Summe 11-16);1952059,50;2012537,50;2237298,57;2289035,95;2284782,06;2279281,50;2294251,91;2306635,28
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);1771301,02;1822590,73;2077348,57;2103186,86;2098973,73;2099276,50;2119601,91;2131985,28
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);1771301,02;1822590,73;2077348,57;2103186,86;2098973,73;2099276,50;2119601,91;2131985,28
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);1771301,02;1822590,73;2077348,57;2103186,86;2098973,73;2099276,50;2119601,91;2131985,28
27 + Erträge aus internen Leistungsbeziehungen;-518595,76;-508109,77;-550189,00;-550189,00;-550189,00;-550189,00;-550189,00;-550189,00
28 - Aufwendungen aus internen Leistungsbeziehungen;1869770,00;1856895,04;1874798,34;1666681,81;1663110,97;1664464,68;1665227,20;1665547,63
29 = Ergebnis  (= 26, 27, 28);3122475,26;3171376,00;3401957,91;3219679,67;3211895,70;3213552,18;3234640,11;3247343,91
