;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-138208,69;-228645,33;-92841,53;-260587,20;-241516,37;-134174,30;-54371,74;-20342,71
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-1393,82;-1758,59;-5000,00;-5000,00;-5000,00;-5000,00;-5000,00;-5000,00
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-370865,31;-439176,23;-446486,00;-1646398,00;-1646398,00;-1646398,00;-1646398,00;-1646398,00
7 + Sonstige ordentliche Ertäge;-14097,83;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-524565,65;-669580,15;-544327,53;-1911985,20;-1892914,37;-1785572,30;-1705769,74;-1671740,71
11 - Personalaufwendungen;3015111,78;3176248,87;3207971,51;2488812,76;2516072,92;2540221,79;2572716,88;2610256,37
12 - Versorgungsaufwendungen;1,99;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;1591160,42;2025010,60;1937672,36;2653163,60;2654588,72;2656055,84;2657567,24;2659123,88
14 - Bilanzielle Abschreibungen;353990,34;410776,25;258310,85;347699,74;301130,01;181829,50;104009,55;42052,40
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;733210,83;615408,99;593816,36;545987,12;545987,12;545987,12;545987,12;545987,12
17 = Ordentliche Aufwendungen (Summe 11-16);5693475,36;6227444,71;5997771,08;6035663,22;6017778,77;5924094,25;5880280,79;5857419,77
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);5168909,71;5557864,56;5453443,55;4123678,02;4124864,40;4138521,95;4174511,05;4185679,06
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);5168909,71;5557864,56;5453443,55;4123678,02;4124864,40;4138521,95;4174511,05;4185679,06
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);5168909,71;5557864,56;5453443,55;4123678,02;4124864,40;4138521,95;4174511,05;4185679,06
27 + Erträge aus internen Leistungsbeziehungen;-4372769,31;-4475622,07;-4656576,00;-4443804,00;-4443804,00;-4443804,00;-4443804,00;-4443804,00
28 - Aufwendungen aus internen Leistungsbeziehungen;580484,01;406958,60;437064,57;350150,84;343472,54;347865,17;348969,49;350220,53
29 = Ergebnis  (= 26, 27, 28);1376624,41;1489201,09;1233932,12;30024,86;24532,94;42583,12;79676,54;92095,59
