;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-235807,97;-289205,74;-202515,54;-228011,68;-131194,92;-56986,75;-4793,34;-1390,71
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;-741,33;;;;;
5 + Privatrechtliche Leistungsentgelte;-9611,66;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-228515,95;-42209,74;-239206,00;-494790,00;-494790,00;-494790,00;-494790,00;-494790,00
7 + Sonstige ordentliche Ertäge;-966,36;-757,50;;-563,36;-449,48;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-474901,94;-332172,98;-442462,87;-723365,04;-626434,40;-551776,75;-499583,34;-496180,71
11 - Personalaufwendungen;2143029,97;2220745,05;2476641,69;2193923,05;2227703,10;2261935,71;2299816,54;2336635,36
12 - Versorgungsaufwendungen;1,62;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;195234,72;214266,07;238011,88;328338,12;329709,44;331121,92;332576,56;334074,84
14 - Bilanzielle Abschreibungen;421083,67;469446,69;295844,53;470681,84;361023,67;210838,48;155751,06;3574,63
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;130853,28;175861,34;173999,08;164486,00;164486,00;164486,00;164486,00;164486,00
17 = Ordentliche Aufwendungen (Summe 11-16);2890203,26;3080319,15;3184497,18;3157429,01;3082922,21;2968382,11;2952630,16;2838770,83
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);2415301,32;2748146,17;2742034,31;2434063,97;2456487,81;2416605,36;2453046,82;2342590,12
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);2415301,32;2748146,17;2742034,31;2434063,97;2456487,81;2416605,36;2453046,82;2342590,12
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);2415301,32;2748146,17;2742034,31;2434063,97;2456487,81;2416605,36;2453046,82;2342590,12
27 + Erträge aus internen Leistungsbeziehungen;-2242800,00;-2346032,00;-2348112,00;-2288208,00;-2288208,00;-2288208,00;-2288208,00;-2288208,00
28 - Aufwendungen aus internen Leistungsbeziehungen;301530,45;202457,13;234984,82;179611,62;177382,03;180708,15;182379,38;183941,00
29 = Ergebnis  (= 26, 27, 28);474031,77;604571,30;628907,13;325467,59;345661,84;309105,51;347218,20;238323,12
