;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-22591,01;-7086,69;-430,98;-3536,89;-3370,80;-2862,61;-1839,35;-1372,45
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-4040577,80;-4003348,43;-4000000,00;-4050000,00;-4050000,00;-4050000,00;-4050000,00;-4050000,00
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Ertäge;-148680,44;-209981,04;-21000,00;-41000,00;-41000,00;-41000,00;-41000,00;-41000,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-4211849,25;-4220416,16;-4021430,98;-4094536,89;-4094370,80;-4093862,61;-4092839,35;-4092372,45
11 - Personalaufwendungen;2047586,70;2173997,28;2333931,73;2711858,89;2748234,13;2782687,65;2819590,80;2856373,16
12 - Versorgungsaufwendungen;1,66;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;326425,15;353880,65;402056,68;348108,58;350537,86;353039,98;355617,22;358271,74
14 - Bilanzielle Abschreibungen;41402,18;22605,14;14084,69;27537,43;24597,18;23107,87;21608,82;16846,50
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;429285,45;773006,31;304998,75;215059,52;215059,52;215059,52;215059,52;215059,52
17 = Ordentliche Aufwendungen (Summe 11-16);2844701,14;3323489,38;3055071,85;3302564,42;3338428,69;3373895,02;3411876,36;3446550,92
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);-1367148,11;-896926,78;-966359,13;-791972,47;-755942,11;-719967,59;-680962,99;-645821,53
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);-1367148,11;-896926,78;-966359,13;-791972,47;-755942,11;-719967,59;-680962,99;-645821,53
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);-1367148,11;-896926,78;-966359,13;-791972,47;-755942,11;-719967,59;-680962,99;-645821,53
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;994223,94;1104221,39;1042631,34;1117251,63;1114355,84;1118073,73;1119689,14;1121233,31
29 = Ergebnis  (= 26, 27, 28);-372924,17;207294,61;76272,21;325279,16;358413,73;398106,14;438726,15;475411,78
