;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-134,63;-433,74;;-1406,32;-1406,32;-1381,80;-1041,36;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-156767,87;-112706,64;-243900,00;-243900,00;-243900,00;-243900,00;-243900,00;-243900,00
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Ertäge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-156902,50;-113140,38;-243900,00;-245306,32;-245306,32;-245281,80;-244941,36;-243900,00
11 - Personalaufwendungen;323112,87;312779,08;322702,01;164277,31;166746,55;169180,47;171645,75;173917,55
12 - Versorgungsaufwendungen;0,20;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;48366,29;88789,66;61212,80;77132,48;79202,12;81484,24;83836,16;86257,28
14 - Bilanzielle Abschreibungen;333,23;604,26;148,08;1417,71;1409,64;1385,11;1044,67;3,32
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;307411,74;257937,22;405317,70;409283,52;409283,52;409283,52;409283,52;409283,52
17 = Ordentliche Aufwendungen (Summe 11-16);679224,33;660110,22;789380,59;652111,02;656641,83;661333,34;665810,10;669461,67
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);522321,83;546969,84;545480,59;406804,70;411335,51;416051,54;420868,74;425561,67
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);522321,83;546969,84;545480,59;406804,70;411335,51;416051,54;420868,74;425561,67
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);522321,83;546969,84;545480,59;406804,70;411335,51;416051,54;420868,74;425561,67
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;89764,21;72161,59;94335,85;68985,93;68830,76;69215,42;69427,93;69627,72
29 = Ergebnis  (= 26, 27, 28);612086,04;619131,43;639816,44;475790,63;480166,27;485266,96;490296,67;495189,39
