;Ergebnis des Vorvorvorjahres #/2011;Ergebnis des Vorvorjahres #/2012;Ansatz des Vorjahres #/2013;Planung des Haushaltsjahres #/2014;Planung des Haushaltsjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018
1 + Steuern und ähnliche Abgaben;-381830941,64;-420621728,00;-432039000,00;-460710500,00;-472712000,00;-484385000,00;-496460000,00;-507139000,00
2 + Zuwendungen und allgemeine Umlagen;-315937597,81;-294878389,54;-299461583,15;-286086577,81;-291330149,83;-300267489,64;-309626579,12;-303855593,30
3 + Sonstige Transfererträge;;;;;;;0,00;0,00
4 + Öffentlich-rechtliche Leistungsentgelte;-148180260,50;-150427846,31;-150018602,00;-145857550,00;-145857550,00;-145857550,00;-145857550,00;-145857550,00
5 + Privatrechtliche Leistungsentgelte;-2086030,28;-1968923,57;-1894100,00;-17316500,00;-17316500,00;-17316500,00;-17316500,00;-17316500,00
6 + Kostenerstattungen und Kostenumlagen;-18299304,11;-22542316,48;-17218705,60;-29532162,59;-29089437,07;-28395091,39;-28129201,33;-28082329,93
7 + Sonstige ordentliche Erträge;-126950191,36;-81423940,24;-94820845,48;-47420253,64;-47506381,63;-44773573,21;-44773573,21;-44773573,22
8 + Aktivierte Eigenleistungen;0,00;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-993284325,70;-971863144,14;-995452836,23;-986923544,04;-1003812018,53;-1020995204,24;-1042163403,66;-1047024546,45
11 - Personalaufwendungen;46653196,98;47074021,64;55894708,79;43703213,34;41991151,54;41777862,21;39799087,52;38935886,60
12 - Versorgungsaufwendungen;51477141,84;31988912,44;51467402,00;23822652,00;24129252,00;24420152,00;24930339,00;25244971,00
13 - Aufwendungen für Sach- und Dienstleistungen;23262440,33;20849403,21;20864696,84;135303423,00;135337623,00;135322773,00;135354123,00;135386623,00
14 - Bilanzielle Abschreibungen;61727803,43;18919919,21;10160150,73;5504702,46;5303593,62;4910355,11;4556411,53;4409405,91
15 - Transferaufwendungen;146773562,73;132509051,08;133987683,30;140314000,00;142769000,00;144157000,00;147870500,00;151968000,00
16 - Sonstige ordentliche Aufwendungen;150703538,39;156380391,19;125305293,28;41146771,00;41177521,00;41226021,00;41237521,00;41252671,00
17 = Ordentliche Aufwendungen;480597683,70;407721698,77;397679934,94;389794761,80;390708141,16;391814163,32;393747982,05;397197557,51
18 = Ordentliches Ergebnis (= 10 + 17);-512686642,00;-564141445,37;-597772901,29;-597128782,24;-613103877,37;-629181040,92;-648415421,61;-649826988,94
19 + Finanzerträge;-7288604,63;-11550668,93;-8045700,00;-8095700,00;-8245900,00;-8394600,00;-8341500,00;-8386700,00
20 - Zinsen und sonstige Finanzaufwendungen;51076023,92;57801074,24;69197600,00;66867800,00;66682200,00;67154100,00;69758100,00;68494200,00
21 = Finanzergebnis (= 19 + 20);43787419,29;46250405,31;61151900,00;58772100,00;58436300,00;58759500,00;61416600,00;60107500,00
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);-468899222,71;-517891040,06;-536621001,29;-538356682,24;-554667577,37;-570421540,92;-586998821,61;-589719488,94
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);-468899222,71;-517891040,06;-536621001,29;-538356682,24;-554667577,37;-570421540,92;-586998821,61;-589719488,94
27 + Erträge aus internen Leistungsbeziehungen;-34517192,01;-35492651,43;-34459540,26;-29007523,30;-28921989,41;-28887557,30;-28879440,09;-28945585,40
28 - Aufwendungen aus internen Leistungsbeziehungen;10894089,97;10909147,95;11482017,90;8610835,36;8611866,40;8612503,84;8617775,03;8631619,87
29 = Teilergebnis  (= 26, 27, 28);-492522324,75;-542474543,54;-559598523,65;-558753370,18;-574977700,38;-590696594,38;-607260486,67;-610033454,47
