;Ergebnis des Vorvorvorjahres #/2011;Ergebnis des Vorvorjahres #/2012;Ansatz des Vorjahres #/2013;Planung des Haushaltsjahres #/2014;Planung des Haushaltsjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018
1 + Steuern und ähnliche Abgaben;;;0,00;0,00;;;;
2 + Zuwendungen und allgemeine Umlagen;-36170539,58;-37254411,92;-33830092,92;-39362253,81;-37741005,07;-40180301,89;-40376536,55;-41177378,53
3 + Sonstige Transfererträge;-6666067,16;-7312264,93;-5664000,00;-5471500,00;-5431500,00;-5431500,00;-5431500,00;-5431500,00
4 + Öffentlich-rechtliche Leistungsentgelte;-8931335,44;-7647951,03;-6946044,00;-7638800,00;-7745300,00;-7818800,00;-7973300,00;-8089800,00
5 + Privatrechtliche Leistungsentgelte;-1436533,21;-1627709,66;-1704550,00;-1827500,00;-1876500,00;-1876500,00;-1944500,00;-1981500,00
6 + Kostenerstattungen und Kostenumlagen;-61845791,03;-92424316,82;-97911906,45;-110209761,12;-113384142,43;-116697552,78;-116924981,69;-117259999,25
7 + Sonstige ordentliche Erträge;-4560480,51;-5678062,21;-399940,17;-363386,56;-362257,29;-611212,28;-609875,98;-608838,48
8 + Aktivierte Eigenleistungen;;;0,00;0,00;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-119610746,93;-151944716,57;-146456533,54;-164873201,49;-166540704,79;-172615866,95;-173260694,22;-174549016,26
11 - Personalaufwendungen;69513253,09;64331432,13;63259055,05;67999895,48;69513562,18;71016418,05;72024277,08;73696239,35
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;21166490,95;19515883,07;24052744,96;20497775,96;19544007,96;19794005,96;20004810,96;20287345,96
14 - Bilanzielle Abschreibungen;325617,90;333500,34;195133,08;223909,25;213974,47;200604,93;178150,99;161355,24
15 - Transferaufwendungen;188401074,46;233380935,21;233006015,00;256967293,00;260792707,00;269961007,00;273819620,00;277648876,00
16 - Sonstige ordentliche Aufwendungen;130994035,24;130322626,74;125566315,00;129950411,00;129672311,00;129758611,00;129904311,00;130040011,00
17 = Ordentliche Aufwendungen;410400471,64;447884377,49;446079263,09;475639284,69;479736562,61;490730646,94;495931170,03;501833827,55
18 = Ordentliches Ergebnis (= 10 + 17);290789724,71;295939660,92;299622729,55;310766083,20;313195857,82;318114779,99;322670475,81;327284811,29
19 + Finanzerträge;;;;-36574,96;-36574,96;-36574,96;-36574,96;-36574,96
20 - Zinsen und sonstige Finanzaufwendungen;144,02;42,84;0,00;20,00;0,00;0,00;0,00;0,00
21 = Finanzergebnis (= 19 + 20);144,02;42,84;0,00;-36554,96;-36574,96;-36574,96;-36574,96;-36574,96
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);290789868,73;295939703,76;299622729,55;310729528,24;313159282,86;318078205,03;322633900,85;327248236,33
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);290789868,73;295939703,76;299622729,55;310729528,24;313159282,86;318078205,03;322633900,85;327248236,33
27 + Erträge aus internen Leistungsbeziehungen;-609184,47;-651061,23;-458305,71;-388895,67;-389410,05;-390497,67;-392395,21;-394016,11
28 - Aufwendungen aus internen Leistungsbeziehungen;11359618,15;11036850,71;10095485,18;9281713,03;9325076,08;9357802,63;9375412,61;9457041,09
29 = Teilergebnis  (= 26, 27, 28);301540302,41;306325493,24;309259909,02;319622345,60;322094948,89;327045509,99;331616918,25;336311261,31
