;Ergebnis des Vorvorvorjahres #/2013;Ergebnis des Vorvorjahres #/2014;Ansatz des Vorjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018;Planung des Haushaltsjahres #/2019;Planung des Haushaltsjahres #/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;;;;;0,00;0,00;0,00;0,00
3 + Sonstige Transfererträge;;;;;0,00;0,00;0,00;0,00
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;0,00;0,00;0,00;0,00
5 + Privatrechtliche Leistungsentgelte;;;;;0,00;0,00;0,00;0,00
6 + Kostenerstattungen und Kostenumlagen;;;;;0,00;0,00;0,00;0,00
7 + Sonstige ordentliche Erträge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;;;;;0,00;0,00;0,00;0,00
11 - Personalaufwendungen;;;500000,00;0,00;0,00;-1500000,00;-1500000,00;-1500000,00
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;;;0,00;0,00;0,00;0,00;0,00;0,00
14 - Bilanzielle Abschreibungen;;;;;;;;
15 - Transferaufwendungen;;;;;0,00;0,00;0,00;0,00
16 - Sonstige ordentliche Aufwendungen;;;;;0,00;0,00;0,00;0,00
17 = Ordentliche Aufwendungen;;;500000,00;0,00;0,00;-1500000,00;-1500000,00;-1500000,00
18 = Ordentliches Ergebnis (= 10 + 17);;;500000,00;0,00;0,00;-1500000,00;-1500000,00;-1500000,00
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);;;500000,00;0,00;0,00;-1500000,00;-1500000,00;-1500000,00
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);;;500000,00;0,00;0,00;-1500000,00;-1500000,00;-1500000,00
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;;;;;;;;
29 = Teilergebnis  (= 26, 27, 28);;;500000,00;0,00;0,00;-1500000,00;-1500000,00;-1500000,00
