;Ergebnis des Vorvorvorjahres #/2013;Ergebnis des Vorvorjahres #/2014;Ansatz des Vorjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018;Planung des Haushaltsjahres #/2019;Planung des Haushaltsjahres #/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-325,06;-716,93;-34,44;-403,80;-403,80;-403,80;-403,80;-403,80
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-5478,73;-3216,60;-3680,76;-3950,04;-3950,00;-3950,00;-3950,00;-3950,00
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Erträge;-4742,56;-1474,00;-5500,00;-4500,00;-3500,00;-2500,00;-2500,00;-2500,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-10546,35;-5407,53;-9215,20;-8853,84;-7853,80;-6853,80;-6853,80;-6853,80
11 - Personalaufwendungen;652438,72;395019,92;379295,16;456225,81;450379,04;452769,14;458360,60;464021,49
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;16498,69;18585,39;19233,04;19216,72;19403,68;19604,68;19810,40;20016,16
14 - Bilanzielle Abschreibungen;283,20;745,30;38,40;408,26;408,26;408,24;408,26;408,24
15 - Transferaufwendungen;400000,00;444532,05;500000,00;500000,00;500000,00;500000,00;500000,00;500000,00
16 - Sonstige ordentliche Aufwendungen;57083,98;36529,55;49836,48;44358,48;44358,48;44358,48;44358,48;44358,48
17 = Ordentliche Aufwendungen;1126304,59;895412,21;948403,08;1020209,27;1014549,46;1017140,54;1022937,74;1028804,37
18 = Ordentliches Ergebnis (= 10 + 17);1115758,24;890004,68;939187,88;1011355,43;1006695,66;1010286,74;1016083,94;1021950,57
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);1115758,24;890004,68;939187,88;1011355,43;1006695,66;1010286,74;1016083,94;1021950,57
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);1115758,24;890004,68;939187,88;1011355,43;1006695,66;1010286,74;1016083,94;1021950,57
27 + Erträge aus internen Leistungsbeziehungen;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28 - Aufwendungen aus internen Leistungsbeziehungen;114850,35;68358,20;61788,52;68271,19;67700,94;67627,97;67783,02;68128,62
29 = Teilergebnis  (= 26, 27, 28);1230608,59;958362,88;1000976,40;1079626,62;1074396,60;1077914,71;1083866,96;1090079,19
