;Ergebnis des Vorvorvorjahres #/2013;Ergebnis des Vorvorjahres #/2014;Ansatz des Vorjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018;Planung des Haushaltsjahres #/2019;Planung des Haushaltsjahres #/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;;;;;;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-10299319,97;-23115333,26;-21247020,00;-17629200,00;-16825100,00;-16666000,00;-16280600,00;-15961800,00
7 + Sonstige ordentliche Erträge;-6655631,25;-12613641,91;-1600000,00;-1600000,00;-1600000,00;-1600000,00;-1600000,00;-1600000,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-16954951,22;-35728975,17;-22847020,00;-19229200,00;-18425100,00;-18266000,00;-17880600,00;-17561800,00
11 - Personalaufwendungen;;;;;;;;
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;;;;;;;;
14 - Bilanzielle Abschreibungen;;;;;;;;
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;5582791,09;7987232,31;988820,00;1073300,00;1073300,00;1073300,00;1073300,00;1073300,00
17 = Ordentliche Aufwendungen;5582791,09;7987232,31;988820,00;1073300,00;1073300,00;1073300,00;1073300,00;1073300,00
18 = Ordentliches Ergebnis (= 10 + 17);-11372160,13;-27741742,86;-21858200,00;-18155900,00;-17351800,00;-17192700,00;-16807300,00;-16488500,00
19 + Finanzerträge;-2224330,38;-3160041,95;-1765900,00;-1706200,00;-1654400,00;-1600900,00;-1593700,00;-1586500,00
20 - Zinsen und sonstige Finanzaufwendungen;44471529,67;40837130,68;53082200,00;43313750,00;44900350,00;43454750,00;42770150,00;42743950,00
21 = Finanzergebnis (= 19 + 20);42247199,29;37677088,73;51316300,00;41607550,00;43245950,00;41853850,00;41176450,00;41157450,00
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);30875039,16;9935345,87;29458100,00;23451650,00;25894150,00;24661150,00;24369150,00;24668950,00
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);30875039,16;9935345,87;29458100,00;23451650,00;25894150,00;24661150,00;24369150,00;24668950,00
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;;;;;;;;
29 = Teilergebnis  (= 26, 27, 28);30875039,16;9935345,87;29458100,00;23451650,00;25894150,00;24661150,00;24369150,00;24668950,00
