;Ergebnis des Vorvorvorjahres #/2013;Ergebnis des Vorvorjahres #/2014;Ansatz des Vorjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018;Planung des Haushaltsjahres #/2019;Planung des Haushaltsjahres #/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-1235,46;-13962,56;;-5000,00;-5000,00;-5000,00;-5000,00;-5000,00
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;10000,00;-10000,00;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-23274,86;-29449,07;-9613,51;-7260,89;-7889,83;-7315,22;-7317,40;-7295,16
7 + Sonstige ordentliche Erträge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-14510,32;-53411,63;-9613,51;-12260,89;-12889,83;-12315,22;-12317,40;-12295,16
11 - Personalaufwendungen;249210,04;228492,84;217772,68;161881,79;163437,86;164797,19;166868,86;168966,11
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;40523,74;84413,50;5700,00;12200,00;36300,00;12400,00;12500,00;12600,00
14 - Bilanzielle Abschreibungen;1120,46;566,46;;;;;;
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;9528,11;11307,62;32300,00;30100,00;30100,00;30100,00;30100,00;30200,00
17 = Ordentliche Aufwendungen;300382,35;324780,42;255772,68;204181,79;229837,86;207297,19;209468,86;211766,11
18 = Ordentliches Ergebnis (= 10 + 17);285872,03;271368,79;246159,17;191920,90;216948,03;194981,97;197151,46;199470,95
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);285872,03;271368,79;246159,17;191920,90;216948,03;194981,97;197151,46;199470,95
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);285872,03;271368,79;246159,17;191920,90;216948,03;194981,97;197151,46;199470,95
27 + Erträge aus internen Leistungsbeziehungen;-305377,48;-328066,17;-288543,79;-247126,01;-270276,06;-249957,52;-251964,35;-254109,72
28 - Aufwendungen aus internen Leistungsbeziehungen;44311,61;75072,05;65779,35;75241,56;75241,56;75241,56;75241,56;75241,56
29 = Teilergebnis  (= 26, 27, 28);24806,16;18374,67;23394,73;20036,45;21913,53;20266,01;20428,67;20602,79
