;Ergebnis des Vorvorvorjahres #/2013;Ergebnis des Vorvorjahres #/2014;Ansatz des Vorjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018;Planung des Haushaltsjahres #/2019;Planung des Haushaltsjahres #/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-380281,82;-225768,71;-131562,11;-133355,96;-114381,85;-102645,72;-76478,72;-53170,67
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-4203568,07;-4543308,24;-4220000,00;-472500,00;-472500,00;-472500,00;-472500,00;-472500,00
5 + Privatrechtliche Leistungsentgelte;-71277,30;-90756,28;;0,00;0,00;0,00;0,00;0,00
6 + Kostenerstattungen und Kostenumlagen;-110538,59;-124598,73;-50000,00;-125000,00;-125000,00;-125000,00;-125000,00;-125000,00
7 + Sonstige ordentliche Erträge;-9181194,19;-9142124,06;-9808000,00;-9742000,00;-9742000,00;-9742000,00;-9742000,00;-9742000,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-13946859,97;-14126556,02;-14209562,11;-10472855,96;-10453881,85;-10442145,72;-10415978,72;-10392670,67
11 - Personalaufwendungen;9244098,46;8897380,73;10731826,76;7989813,59;7956459,62;8024030,36;8132767,73;8242814,94
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;1223679,36;1645484,65;1256250,00;1071645,00;1076865,00;1079085,00;1081370,00;1083655,00
14 - Bilanzielle Abschreibungen;455366,42;253300,85;188857,29;183253,79;138086,90;120861,32;90855,92;63532,51
15 - Transferaufwendungen;226349,47;;0,00;0,00;0,00;0,00;0,00;0,00
16 - Sonstige ordentliche Aufwendungen;1186372,07;632163,88;398435,00;232465,00;232465,00;232465,00;232465,00;232465,00
17 = Ordentliche Aufwendungen;12335865,78;11428330,11;12575369,05;9477177,38;9403876,52;9456441,68;9537458,65;9622467,45
18 = Ordentliches Ergebnis (= 10 + 17);-1610994,19;-2698225,91;-1634193,06;-995678,58;-1050005,33;-985704,04;-878520,07;-770203,22
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);-1610994,19;-2698225,91;-1634193,06;-995678,58;-1050005,33;-985704,04;-878520,07;-770203,22
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);-1610994,19;-2698225,91;-1634193,06;-995678,58;-1050005,33;-985704,04;-878520,07;-770203,22
27 + Erträge aus internen Leistungsbeziehungen;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28 - Aufwendungen aus internen Leistungsbeziehungen;3908987,51;3610950,02;3763736,34;3298298,55;3291682,98;3291304,85;3293964,94;3299744,84
29 = Teilergebnis  (= 26, 27, 28);2297993,32;912724,11;2129543,28;2302619,97;2241677,65;2305600,81;2415444,87;2529541,62
