;Ergebnis des Vorvorvorjahres #/2013;Ergebnis des Vorvorjahres #/2014;Ansatz des Vorjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018;Planung des Haushaltsjahres #/2019;Planung des Haushaltsjahres #/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-215619,84;-167541,23;-70522,92;-98899,22;-77695,10;-51378,18;-24778,47;-21962,92
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;-205963,51;-214901,60;-207227,64;-206534,04;-206534,04;-206534,04;-206534,04;-206534,04
6 + Kostenerstattungen und Kostenumlagen;-12117,30;-14837,60;-10000,00;-10000,00;-10000,00;-10000,00;-10000,00;-10000,00
7 + Sonstige ordentliche Erträge;-2869,12;-1580,32;-6195,18;-6194,46;-6194,46;-6194,46;-6194,46;-6193,26
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-436569,77;-398860,75;-293945,74;-321627,72;-300423,60;-274106,68;-247506,97;-244690,22
11 - Personalaufwendungen;292858,53;300125,93;327481,38;332840,07;331441,15;334279,53;338602,36;342977,35
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;1414882,92;1542868,86;1462450,08;1506723,48;1534614,96;1562524,92;1593225,92;1621135,92
14 - Bilanzielle Abschreibungen;191421,26;179768,45;104087,93;126921,52;99799,14;68202,90;32726,17;24840,61
15 - Transferaufwendungen;144587,78;148584,29;147000,00;147000,00;147000,00;147000,00;147000,00;147000,00
16 - Sonstige ordentliche Aufwendungen;2077232,53;2082069,87;1986938,32;2111467,44;2117049,48;2122631,56;2128213,48;2133795,52
17 = Ordentliche Aufwendungen;4120983,02;4253417,40;4027957,71;4224952,51;4229904,73;4234638,91;4239767,93;4269749,40
18 = Ordentliches Ergebnis (= 10 + 17);3684413,25;3854556,65;3734011,97;3903324,79;3929481,13;3960532,23;3992260,96;4025059,18
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);3684413,25;3854556,65;3734011,97;3903324,79;3929481,13;3960532,23;3992260,96;4025059,18
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);3684413,25;3854556,65;3734011,97;3903324,79;3929481,13;3960532,23;3992260,96;4025059,18
27 + Erträge aus internen Leistungsbeziehungen;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28 - Aufwendungen aus internen Leistungsbeziehungen;284515,38;272497,98;250164,58;222306,33;222223,97;222824,07;223955,16;225724,35
29 = Teilergebnis  (= 26, 27, 28);3968928,63;4127054,63;3984176,55;4125631,12;4151705,10;4183356,30;4216216,12;4250783,53
