;Ergebnis des Vorvorvorjahres #/2013;Ergebnis des Vorvorjahres #/2014;Ansatz des Vorjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018;Planung des Haushaltsjahres #/2019;Planung des Haushaltsjahres #/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-325777,24;-80223,34;-219810,95;-28337,59;-28337,97;-27120,23;-26924,66;-26606,45
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-26785,24;-52625,44;-45000,00;-45000,00;-45000,00;-45000,00;-45000,00;-45000,00
5 + Privatrechtliche Leistungsentgelte;-1127938,74;-594622,96;-616500,00;-618500,00;-618500,00;-618500,00;-618500,00;-618500,00
6 + Kostenerstattungen und Kostenumlagen;-205372,82;-282407,87;-280000,00;-280000,00;-280000,00;-280000,00;-280000,00;-280000,00
7 + Sonstige ordentliche Erträge;-4222,69;-316,91;-366,91;-366,90;-366,91;-366,90;-366,91;-366,90
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-1690096,73;-1010196,52;-1161677,86;-972204,49;-972204,88;-970987,13;-970791,57;-970473,35
11 - Personalaufwendungen;636182,75;565521,41;581575,24;591947,46;604767,13;610181,87;618429,57;626776,67
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;2316442,94;2524039,87;2203935,52;2418027,48;2437282,52;2457037,68;2477112,28;2497667,32
14 - Bilanzielle Abschreibungen;83017,72;78645,76;37508,98;49469,01;47919,84;42004,49;40506,29;39853,23
15 - Transferaufwendungen;229799,84;;205000,00;0,00;0,00;0,00;0,00;0,00
16 - Sonstige ordentliche Aufwendungen;4291852,05;4155299,66;4109203,42;4189400,48;4189400,48;4189400,40;4189400,40;4189400,40
17 = Ordentliche Aufwendungen;7557295,30;7323506,70;7137223,16;7248844,43;7279369,97;7298624,44;7325448,54;7353697,62
18 = Ordentliches Ergebnis (= 10 + 17);5867198,57;6313310,18;5975545,30;6276639,94;6307165,09;6327637,31;6354656,97;6383224,27
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);5867198,57;6313310,18;5975545,30;6276639,94;6307165,09;6327637,31;6354656,97;6383224,27
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);5867198,57;6313310,18;5975545,30;6276639,94;6307165,09;6327637,31;6354656,97;6383224,27
27 + Erträge aus internen Leistungsbeziehungen;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28 - Aufwendungen aus internen Leistungsbeziehungen;196723,55;239708,40;200219,06;198364,95;197735,12;197628,19;198231,17;200072,79
29 = Teilergebnis  (= 26, 27, 28);6063922,12;6553018,58;6175764,36;6475004,89;6504900,21;6525265,50;6552888,14;6583297,06
