;Ergebnis des Vorvorvorjahres #/2013;Ergebnis des Vorvorjahres #/2014;Ansatz des Vorjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018;Planung des Haushaltsjahres #/2019;Planung des Haushaltsjahres #/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-234,98;-1,34;;-83,49;-83,49;-83,49;-83,49;-83,49
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Erträge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-234,98;-1,34;;-83,49;-83,49;-83,49;-83,49;-83,49
11 - Personalaufwendungen;1161084,33;724419,99;599008,16;601527,49;599564,34;604156,99;611166,99;618265,89
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;7515,02;13214,47;7985,68;16300,72;16583,64;16933,32;17316,24;17566,00
14 - Bilanzielle Abschreibungen;259,43;7,63;;83,49;83,49;83,49;83,49;83,49
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;12539,52;20692,59;9559,08;30420,80;30420,84;30420,84;30420,84;30387,72
17 = Ordentliche Aufwendungen;1181398,30;758334,68;616552,92;648332,50;646652,31;651594,64;658987,56;666303,10
18 = Ordentliches Ergebnis (= 10 + 17);1181163,32;758333,34;616552,92;648249,01;646568,82;651511,15;658904,07;666219,61
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);1181163,32;758333,34;616552,92;648249,01;646568,82;651511,15;658904,07;666219,61
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);1181163,32;758333,34;616552,92;648249,01;646568,82;651511,15;658904,07;666219,61
27 + Erträge aus internen Leistungsbeziehungen;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28 - Aufwendungen aus internen Leistungsbeziehungen;149703,82;89092,59;78682,21;303061,76;302569,70;302540,80;302734,80;303173,29
29 = Teilergebnis  (= 26, 27, 28);1330867,14;847425,93;695235,13;951310,77;949138,52;954051,95;961638,87;969392,90
