;Ergebnis des Vorvorvorjahres #/2013;Ergebnis des Vorvorjahres #/2014;Ansatz des Vorjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018;Planung des Haushaltsjahres #/2019;Planung des Haushaltsjahres #/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-7889988,33;-7650936,94;-7545694,94;-5373219,07;-7028081,99;-7484185,25;-7447578,67;-7421046,20
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;-1037922,61;-1066708,81;-1037158,48;-1025174,68;-1025174,68;-1025174,68;-1025174,68;-1025174,68
6 + Kostenerstattungen und Kostenumlagen;-3610,15;15550,26;;;;;;
7 + Sonstige ordentliche Erträge;-19786,95;-10097,32;-7005,71;-7007,41;-7007,39;-6943,98;-6692,10;-6383,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-8951308,04;-8712192,81;-8589859,13;-6405401,16;-8060264,06;-8516303,91;-8479445,45;-8452603,88
11 - Personalaufwendungen;1038086,23;977592,76;1068567,21;1108815,75;1117335,09;1127171,81;1142155,46;1157320,87
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;7336640,80;8014651,18;7630763,96;8012088,36;8150441,52;8288978,72;8441369,52;8579906,68
14 - Bilanzielle Abschreibungen;511454,33;498091,34;371385,76;417439,67;305214,17;226730,83;146541,49;115915,36
15 - Transferaufwendungen;7514939,43;7370992,26;7395000,00;5165000,00;6865000,00;7365000,00;7365000,00;7365000,00
16 - Sonstige ordentliche Aufwendungen;10629281,51;10559509,98;10131784,24;10758052,84;10785760,32;10810967,72;10838675,16;10866382,56
17 = Ordentliche Aufwendungen;27030402,30;27420837,52;26597501,17;25461396,62;27223751,10;27818849,08;27933741,63;28084525,47
18 = Ordentliches Ergebnis (= 10 + 17);18079094,26;18708644,71;18007642,04;19055995,46;19163487,04;19302545,17;19454296,18;19631921,59
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);18079094,26;18708644,71;18007642,04;19055995,46;19163487,04;19302545,17;19454296,18;19631921,59
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);18079094,26;18708644,71;18007642,04;19055995,46;19163487,04;19302545,17;19454296,18;19631921,59
27 + Erträge aus internen Leistungsbeziehungen;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28 - Aufwendungen aus internen Leistungsbeziehungen;773593,40;764952,49;737703,97;671019,83;671292,61;674085,01;679419,64;687914,26
29 = Teilergebnis  (= 26, 27, 28);18852687,66;19473597,20;18745346,01;19727015,29;19834779,65;19976630,18;20133715,82;20319835,85
