;Ergebnis des Vorvorvorjahres #/2013;Ergebnis des Vorvorjahres #/2014;Ansatz des Vorjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018;Planung des Haushaltsjahres #/2019;Planung des Haushaltsjahres #/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-268696,80;-200894,44;-94868,94;-128864,13;-107497,31;-74056,26;-40902,15;-36016,40
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;0,00;0,00;;;;
5 + Privatrechtliche Leistungsentgelte;-395560,98;-392369,62;-375323,64;-391864,56;-391864,56;-391864,56;-391864,56;-391864,56
6 + Kostenerstattungen und Kostenumlagen;-632,13;-15442,81;;;;;;
7 + Sonstige ordentliche Erträge;-12586,90;-4295,81;-6016,44;-6074,31;-6074,31;-6074,31;-6074,31;-6072,03
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-677476,81;-613002,68;-476209,02;-526803,00;-505436,18;-471995,13;-438841,02;-433952,99
11 - Personalaufwendungen;338006,68;289537,45;476159,27;304664,33;306754,08;309512,93;313714,47;317966,13
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;2663935,03;2863948,98;2727104,00;2874465,96;2926364,32;2979319,00;3037569,12;3090523,72
14 - Bilanzielle Abschreibungen;276200,04;233032,08;144411,77;178587,16;145625,68;109863,24;68380,28;57424,36
15 - Transferaufwendungen;28494,89;38658,69;20000,00;20000,00;20000,00;20000,00;20000,00;20000,00
16 - Sonstige ordentliche Aufwendungen;3872577,60;3806155,03;3601937,76;3991595,88;4002186,72;4012777,64;4023368,60;4033959,56
17 = Ordentliche Aufwendungen;7179214,24;7231332,23;6969612,80;7369313,33;7400930,80;7431472,81;7463032,47;7519873,77
18 = Ordentliches Ergebnis (= 10 + 17);6501737,43;6618329,55;6493403,78;6842510,33;6895494,62;6959477,68;7024191,45;7085920,78
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);6501737,43;6618329,55;6493403,78;6842510,33;6895494,62;6959477,68;7024191,45;7085920,78
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);6501737,43;6618329,55;6493403,78;6842510,33;6895494,62;6959477,68;7024191,45;7085920,78
27 + Erträge aus internen Leistungsbeziehungen;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28 - Aufwendungen aus internen Leistungsbeziehungen;371223,26;352592,09;339012,50;293276,62;293494,50;294640,47;296676,80;299797,91
29 = Teilergebnis  (= 26, 27, 28);6872960,69;6970921,64;6832416,28;7135786,95;7188989,12;7254118,15;7320868,25;7385718,69
