;Ergebnis des Vorvorvorjahres #/2013;Ergebnis des Vorvorjahres #/2014;Ansatz des Vorjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018;Planung des Haushaltsjahres #/2019;Planung des Haushaltsjahres #/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-981063,00;-711595,71;-617710,87;-917070,83;-783267,93;-906210,87;-944351,86;-1043854,62
3 + Sonstige Transfererträge;;-198,00;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-315752,36;-291896,02;-102650,00;-129650,00;-129650,00;-129650,00;-129650,00;-129650,00
5 + Privatrechtliche Leistungsentgelte;-12084,00;-11743,00;-12500,00;-12500,00;-12500,00;-12500,00;-12500,00;-12500,00
6 + Kostenerstattungen und Kostenumlagen;-34901,68;-53965,60;-34700,00;-34700,00;-34700,00;-34700,00;-34700,00;-34700,00
7 + Sonstige ordentliche Erträge;-1421,47;-2200,19;-182142,44;-300142,44;-300142,44;-300142,44;-300142,44;-300142,44
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-1345222,51;-1071598,52;-949703,31;-1394063,27;-1260260,37;-1383203,31;-1421344,30;-1520847,06
11 - Personalaufwendungen;3012032,47;3010795,39;2904380,68;2893705,74;2867515,10;2885444,17;2924414,00;2963848,06
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;2520336,09;2265949,54;2512109,04;2270914,36;2152540,44;2291666,44;2345743,44;2463171,44
14 - Bilanzielle Abschreibungen;60113,26;55079,10;33525,57;40781,42;37486,27;35191,63;27909,53;23751,16
15 - Transferaufwendungen;1626804,83;1681222,00;1689175,00;1752625,00;1752625,00;1752625,00;1752625,00;1752625,00
16 - Sonstige ordentliche Aufwendungen;1358094,80;1368025,26;1412623,45;1755404,99;1755404,95;1755404,95;1755404,95;1755404,95
17 = Ordentliche Aufwendungen;8577381,45;8381071,29;8551813,74;8713431,51;8565571,76;8720332,19;8806096,92;8958800,61
18 = Ordentliches Ergebnis (= 10 + 17);7232158,94;7309472,77;7602110,43;7319368,24;7305311,39;7337128,88;7384752,62;7437953,55
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);7232158,94;7309472,77;7602110,43;7319368,24;7305311,39;7337128,88;7384752,62;7437953,55
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);7232158,94;7309472,77;7602110,43;7319368,24;7305311,39;7337128,88;7384752,62;7437953,55
27 + Erträge aus internen Leistungsbeziehungen;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28 - Aufwendungen aus internen Leistungsbeziehungen;528039,01;463005,22;465181,53;401951,92;392108,99;396957,99;399935,13;407752,72
29 = Teilergebnis  (= 26, 27, 28);7760197,95;7772477,99;8067291,96;7721320,16;7697420,38;7734086,87;7784687,75;7845706,27
