;Ergebnis des Vorvorvorjahres #/2013;Ergebnis des Vorvorjahres #/2014;Ansatz des Vorjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018;Planung des Haushaltsjahres #/2019;Planung des Haushaltsjahres #/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;;;;-2955,27;-2918,25;-2912,19;-2912,25;-2660,04
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;-6058,91;-5854,36;-5869,91;-5882,97;-5881,06
7 + Sonstige ordentliche Erträge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;;;;-9014,18;-8772,61;-8782,10;-8795,22;-8541,10
11 - Personalaufwendungen;;;;121060,18;121965,80;123047,32;124691,44;126358,82
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;;;;20174,36;20244,88;20321,08;20405,56;20487,20
14 - Bilanzielle Abschreibungen;;;;12849,11;3641,27;3635,65;3635,65;3383,06
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;;;;7710,76;7710,84;7604,80;7604,80;7604,80
17 = Ordentliche Aufwendungen;;;;161794,41;153562,79;154608,85;156337,45;157833,88
18 = Ordentliches Ergebnis (= 10 + 17);;;;152780,23;144790,18;145826,75;147542,23;149292,78
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);;;;152780,23;144790,18;145826,75;147542,23;149292,78
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);;;;152780,23;144790,18;145826,75;147542,23;149292,78
27 + Erträge aus internen Leistungsbeziehungen;;;;-148361,68;-140971,51;-141929,96;-143516,84;-145136,10
28 - Aufwendungen aus internen Leistungsbeziehungen;;;;7611,11;7611,59;7611,59;7611,59;7611,59
29 = Teilergebnis  (= 26, 27, 28);;;;12029,66;11430,26;11508,38;11636,98;11768,27
