;Ergebnis des Vorvorvorjahres #/2013;Ergebnis des Vorvorjahres #/2014;Ansatz des Vorjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018;Planung des Haushaltsjahres #/2019;Planung des Haushaltsjahres #/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-1146,44;-553,37;;-516,15;-503,31;-477,51;-477,51;-477,52
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;-24533,88;-35104,63;-20000,00;-36000,00;-36000,00;-36000,00;-36000,00;-36000,00
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Erträge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-25680,32;-35658,00;-20000,00;-36516,15;-36503,31;-36477,51;-36477,51;-36477,52
11 - Personalaufwendungen;;26659,47;;120418,44;120752,42;121808,94;123564,29;125340,68
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;;2226,07;750,00;7963,56;8062,08;8157,00;8273,16;8392,80
14 - Bilanzielle Abschreibungen;1146,44;553,37;477,51;516,75;503,91;478,11;478,11;478,12
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;90205,87;58428,15;51286,04;20946,72;20946,72;20946,72;20946,72;20946,72
17 = Ordentliche Aufwendungen;91352,31;87867,06;52513,55;149845,47;150265,13;151390,77;153262,28;155158,32
18 = Ordentliches Ergebnis (= 10 + 17);65671,99;52209,06;32513,55;113329,32;113761,82;114913,26;116784,77;118680,80
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);65671,99;52209,06;32513,55;113329,32;113761,82;114913,26;116784,77;118680,80
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);65671,99;52209,06;32513,55;113329,32;113761,82;114913,26;116784,77;118680,80
27 + Erträge aus internen Leistungsbeziehungen;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28 - Aufwendungen aus internen Leistungsbeziehungen;0,00;10068,19;38,40;20503,05;20435,18;20434,48;20489,01;20596,19
29 = Teilergebnis  (= 26, 27, 28);65671,99;62277,25;32551,95;133832,37;134197,00;135347,74;137273,78;139276,99
