;Ergebnis des Vorvorvorjahres #/2013;Ergebnis des Vorvorjahres #/2014;Ansatz des Vorjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018;Planung des Haushaltsjahres #/2019;Planung des Haushaltsjahres #/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-7225522,12;-7788515,20;-7171063,89;-7211568,73;-4133356,31;-4129665,32;-4119866,27;-4114916,61
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-3918938,95;-3925496,23;-3993545,44;-3993549,72;-2887017,62;-2886944,69;-2887028,17;-2886935,28
5 + Privatrechtliche Leistungsentgelte;-71148,15;-27482,80;-32800,00;-40800,00;-40800,00;-40800,00;-40800,00;-40800,00
6 + Kostenerstattungen und Kostenumlagen;-363859,35;-137974,89;-305450,00;-406450,00;-406450,00;-406450,00;-406450,00;-406450,00
7 + Sonstige ordentliche Erträge;-17361,04;-22718,46;-3212,56;-3212,57;-3212,56;-3212,57;-3212,56;-3212,57
8 + Aktivierte Eigenleistungen;-337222,98;-395617,93;-226973,28;-437341,68;-488766,36;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-11934052,59;-12297805,51;-11733045,17;-12092922,70;-7959602,85;-7467072,58;-7457357,00;-7452314,46
11 - Personalaufwendungen;6038389,08;5709660,93;5835413,97;5890716,38;5860796,29;5905776,04;5982962,07;6061087,48
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;19039333,84;20172875,69;19447090,72;20220888,56;20324138,64;20426973,48;20430083,32;20433118,28
14 - Bilanzielle Abschreibungen;24504135,03;25882478,38;24417564,51;24616644,74;15308323,12;14789879,66;14747952,03;14728283,07
15 - Transferaufwendungen;;99950,00;;;;;;
16 - Sonstige ordentliche Aufwendungen;2185675,25;3106879,51;2257470,76;2379361,88;2369385,88;2369385,80;2369385,80;2369385,80
17 = Ordentliche Aufwendungen;51767533,20;54971844,51;51957539,96;53107611,56;43862643,93;43492014,98;43530383,22;43591874,63
18 = Ordentliches Ergebnis (= 10 + 17);39833480,61;42674039,00;40224494,79;41014688,86;35903041,08;36024942,40;36073026,22;36139560,17
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;161,00;3384,32;3100,00;3100,00;3100,00;3100,00;3100,00;3100,00
21 = Finanzergebnis (= 19 + 20);161,00;3384,32;3100,00;3100,00;3100,00;3100,00;3100,00;3100,00
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);39833641,61;42677423,32;40227594,79;41017788,86;35906141,08;36028042,40;36076126,22;36142660,17
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);39833641,61;42677423,32;40227594,79;41017788,86;35906141,08;36028042,40;36076126,22;36142660,17
27 + Erträge aus internen Leistungsbeziehungen;0,00;0,00;-2000,00;0,00;0,00;0,00;0,00;0,00
28 - Aufwendungen aus internen Leistungsbeziehungen;2023991,94;10891513,53;3969508,65;7100520,44;7086723,75;7082805,68;7080933,43;7089451,97
29 = Teilergebnis  (= 26, 27, 28);41857633,55;53568936,85;44195103,44;48118309,30;42992864,83;43110848,08;43157059,65;43232112,14
