;Ergebnis des Vorvorvorjahres #/2013;Ergebnis des Vorvorjahres #/2014;Ansatz des Vorjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018;Planung des Haushaltsjahres #/2019;Planung des Haushaltsjahres #/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;;;;-371413,28;-309085,88;-244617,93;-168645,72;-132470,07
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;-5000,00;-5000,00;-5000,00;-5000,00;-5000,00
6 + Kostenerstattungen und Kostenumlagen;;;;-1645600,00;-1645600,00;-1645600,00;-1645600,00;-1645600,00
7 + Sonstige ordentliche Erträge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;;;;-2022013,28;-1959685,88;-1895217,93;-1819245,72;-1783070,07
11 - Personalaufwendungen;;;;2412909,10;2369650,76;2391492,05;2424748,72;2458402,52
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;;;;721948,76;722743,88;723599,92;724547,76;725465,20
14 - Bilanzielle Abschreibungen;;;;886533,49;781721,72;694418,01;604391,02;553833,50
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;;;;1074459,04;1074459,00;1056217,04;1056217,04;1056217,04
17 = Ordentliche Aufwendungen;;;;5095850,39;4948575,36;4865727,02;4809904,54;4793918,26
18 = Ordentliches Ergebnis (= 10 + 17);;;;3073837,11;2988889,48;2970509,09;2990658,82;3010848,19
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);;;;3073837,11;2988889,48;2970509,09;2990658,82;3010848,19
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);;;;3073837,11;2988889,48;2970509,09;2990658,82;3010848,19
27 + Erträge aus internen Leistungsbeziehungen;;;;-2633400,00;-2633400,00;-2633400,00;-2633400,00;-2633400,00
28 - Aufwendungen aus internen Leistungsbeziehungen;;;;192158,15;188158,37;187923,82;188772,26;190870,65
29 = Teilergebnis  (= 26, 27, 28);;;;632595,26;543647,85;525032,91;546031,08;568318,84
