;Ergebnis des Vorvorvorjahres #/2013;Ergebnis des Vorvorjahres #/2014;Ansatz des Vorjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018;Planung des Haushaltsjahres #/2019;Planung des Haushaltsjahres #/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-203638,53;-213601,92;-64392,68;-92574,41;-71444,93;-45449,31;-24629,83;-14864,79
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-555028,39;-581982,57;-665000,00;-645000,00;-645000,00;-645000,00;-645000,00;-645000,00
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-986074,31;-643103,05;-350000,00;-770000,00;-770000,00;-770000,00;-770000,00;-770000,00
7 + Sonstige ordentliche Erträge;0,00;-73,50;-500,00;-500,00;-500,00;-500,00;-500,00;-500,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-1744741,23;-1438761,04;-1079892,68;-1508074,41;-1486944,93;-1460949,31;-1440129,83;-1430364,79
11 - Personalaufwendungen;7302969,71;6853992,88;6504970,56;6629758,40;6592815,33;6646210,49;6727620,56;6810039,77
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;735072,12;869857,25;831900,00;858800,00;824100,00;869500,00;835000,00;880500,00
14 - Bilanzielle Abschreibungen;198257,20;187620,20;78251,99;106541,53;83559,18;55954,70;30678,21;20487,15
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;352437,48;359538,16;368990,00;417330,00;417330,00;417330,00;417330,00;417330,00
17 = Ordentliche Aufwendungen;8588736,51;8271008,49;7784112,55;8012429,93;7917804,51;7988995,19;8010628,77;8128356,92
18 = Ordentliches Ergebnis (= 10 + 17);6843995,28;6832247,45;6704219,87;6504355,52;6430859,58;6528045,88;6570498,94;6697992,13
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);6843995,28;6832247,45;6704219,87;6504355,52;6430859,58;6528045,88;6570498,94;6697992,13
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);6843995,28;6832247,45;6704219,87;6504355,52;6430859,58;6528045,88;6570498,94;6697992,13
27 + Erträge aus internen Leistungsbeziehungen;-441412,60;-158119,95;-206250,36;-173880,00;-173880,00;-173880,00;-173880,00;-173880,00
28 - Aufwendungen aus internen Leistungsbeziehungen;1082984,95;881574,75;766247,25;723891,93;715676,65;717043,09;717548,01;724539,09
29 = Teilergebnis  (= 26, 27, 28);7485567,63;7555702,25;7264216,76;7054367,45;6972656,23;7071208,97;7114166,95;7248651,22
