;Ergebnis des Vorvorvorjahres #/2013;Ergebnis des Vorvorjahres #/2014;Ansatz des Vorjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018;Planung des Haushaltsjahres #/2019;Planung des Haushaltsjahres #/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-32049218,79;-36466801,26;-33343664,49;-45832242,83;-44468224,21;-44487799,15;-44518749,11;-44954998,12
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-6027261,50;-7458682,50;-6029000,00;-7486140,00;-7686720,00;-7962820,00;-8152520,00;-8683020,00
5 + Privatrechtliche Leistungsentgelte;-1383463,34;-1480726,77;-1496500,00;-1761500,00;-1857500,00;-1930500,00;-1953500,00;-1953500,00
6 + Kostenerstattungen und Kostenumlagen;-207,94;-3250,00;;-500,00;-500,00;-500,00;-500,00;-500,00
7 + Sonstige ordentliche Erträge;-394278,05;-38376,08;-574,55;-1222,95;-886,63;-819,15;-406,51;-381,20
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-39854429,62;-45447836,61;-40869739,04;-55081605,78;-54013830,84;-54382438,30;-54625675,62;-55592399,32
11 - Personalaufwendungen;29328278,79;30505913,39;35139369,45;37779491,25;40059770,03;41451171,50;41985616,05;42526475,98
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;4938850,74;5248276,07;4874535,28;5993023,76;6307980,16;6742161,36;6820136,32;6876736,32
14 - Bilanzielle Abschreibungen;181013,42;194329,31;100330,55;157976,57;145039,50;122879,58;87244,75;75906,43
15 - Transferaufwendungen;38831489,59;40588322,03;40848000,00;52628690,00;51022034,00;51441000,00;52222400,00;53548400,00
16 - Sonstige ordentliche Aufwendungen;5736520,71;5466907,69;5453460,00;6206574,24;6519246,16;6806718,08;6875689,00;6944060,84
17 = Ordentliche Aufwendungen;79016153,25;82003748,49;86415695,28;102765755,82;104054069,85;106563930,52;107991086,12;109971579,57
18 = Ordentliches Ergebnis (= 10 + 17);39161723,63;36555911,88;45545956,24;47684150,04;50040239,01;52181492,22;53365410,50;54379180,25
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);39161723,63;36555911,88;45545956,24;47684150,04;50040239,01;52181492,22;53365410,50;54379180,25
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);39161723,63;36555911,88;45545956,24;47684150,04;50040239,01;52181492,22;53365410,50;54379180,25
27 + Erträge aus internen Leistungsbeziehungen;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28 - Aufwendungen aus internen Leistungsbeziehungen;3484191,71;3179450,65;3265409,55;3209192,58;3293486,70;3354582,19;3371311,82;3406513,78
29 = Teilergebnis  (= 26, 27, 28);42645915,34;39735362,53;48811365,79;50893342,62;53333725,71;55536074,41;56736722,32;57785694,03
