;Ergebnis des Vorvorvorjahres #/2013;Ergebnis des Vorvorjahres #/2014;Ansatz des Vorjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018;Planung des Haushaltsjahres #/2019;Planung des Haushaltsjahres #/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-25443,87;-21989,69;-14625,47;-1487,98;-817,15;-185,42;-185,47;-185,42
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;-16639,48;-16934,83;-21000,00;-20000,00;-20000,00;-20000,00;-20000,00;-20000,00
6 + Kostenerstattungen und Kostenumlagen;-847990,44;-875966,31;-734258,04;-826355,11;-826110,76;-826116,45;-826210,27;-826212,42
7 + Sonstige ordentliche Erträge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-890073,79;-914890,83;-769883,51;-847843,09;-846927,91;-846301,87;-846395,74;-846397,84
11 - Personalaufwendungen;3870991,74;3441530,42;3591967,92;3406487,53;3395398,39;3406607,47;3443693,53;3481254,46
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;89546,76;70728,61;93691,64;79494,40;80912,44;82280,32;83952,16;85674,56
14 - Bilanzielle Abschreibungen;24889,40;24313,03;15047,84;1651,00;980,17;348,42;348,49;348,42
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;113073,85;133465,22;118964,36;94917,44;94917,48;94917,56;94917,56;94917,56
17 = Ordentliche Aufwendungen;4098501,75;3670037,28;3819671,76;3582550,37;3572208,48;3584153,77;3622911,74;3662195,00
18 = Ordentliches Ergebnis (= 10 + 17);3208427,96;2755146,45;3049788,25;2734707,28;2725280,57;2737851,90;2776516,00;2815797,16
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);3208427,96;2755146,45;3049788,25;2734707,28;2725280,57;2737851,90;2776516,00;2815797,16
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);3208427,96;2755146,45;3049788,25;2734707,28;2725280,57;2737851,90;2776516,00;2815797,16
27 + Erträge aus internen Leistungsbeziehungen;-4751355,65;-3661939,42;-3581986,33;-3271892,04;-3263635,63;-3266241,02;-3276170,89;-3286290,38
28 - Aufwendungen aus internen Leistungsbeziehungen;786007,05;750681,74;678902,53;511017,09;509478,47;508947,26;509577,51;511184,52
29 = Teilergebnis  (= 26, 27, 28);-756920,64;-156111,23;146704,45;-26167,67;-28876,59;-19441,86;9922,62;40691,30
