;Ergebnis des Vorvorvorjahres #/2013;Ergebnis des Vorvorjahres #/2014;Ansatz des Vorjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018;Planung des Haushaltsjahres #/2019;Planung des Haushaltsjahres #/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;;-1232,47;-90,24;-41238,89;-41688,89;-7531,94;-691,23;-691,23
3 + Sonstige Transfererträge;;-813200,28;-471000,00;-471000,00;-471000,00;-471000,00;-471000,00;-471000,00
4 + Öffentlich-rechtliche Leistungsentgelte;;-2566,60;-6230,76;-6500,04;-6500,00;-6500,00;-6500,00;-6500,00
5 + Privatrechtliche Leistungsentgelte;;;-249,96;-249,96;-249,96;-249,96;-249,96;-249,96
6 + Kostenerstattungen und Kostenumlagen;;-3587496,41;-4011192,72;-4332091,92;-4381256,20;-4492797,76;-4492797,76;-4492797,76
7 + Sonstige ordentliche Erträge;;-3155945,00;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;;-7560440,76;-4488763,68;-4851080,81;-4900695,05;-4978079,66;-4971238,95;-4971238,95
11 - Personalaufwendungen;;2153430,21;2457352,71;2153797,28;2155442,44;2168694,29;2194808,33;2221246,78
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;;59450,21;93583,56;90604,11;91599,79;92665,15;93691,51;94717,63
14 - Bilanzielle Abschreibungen;;2456,07;1080,37;1799,05;1799,02;931,67;817,24;817,28
15 - Transferaufwendungen;;46645374,82;42364005,00;46454200,00;49534731,00;51596308,00;52568208,00;53570208,00
16 - Sonstige ordentliche Aufwendungen;;188562,42;226093,68;203092,58;203092,62;203092,58;203092,58;203092,58
17 = Ordentliche Aufwendungen;;49049273,73;45142115,32;48903493,02;51986664,87;54061691,69;55060617,66;56090082,27
18 = Ordentliches Ergebnis (= 10 + 17);;41488832,97;40653351,64;44052412,21;47085969,82;49083612,03;50089378,71;51118843,32
19 + Finanzerträge;;-33,31;-74,96;-74,99;-74,99;-74,99;-74,99;-74,99
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;-33,31;-74,96;-74,99;-74,99;-74,99;-74,99;-74,99
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);;41488799,66;40653276,68;44052337,22;47085894,83;49083537,04;50089303,72;51118768,33
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);;41488799,66;40653276,68;44052337,22;47085894,83;49083537,04;50089303,72;51118768,33
27 + Erträge aus internen Leistungsbeziehungen;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28 - Aufwendungen aus internen Leistungsbeziehungen;;354216,69;341486,67;318860,66;317456,88;317191,93;317907,76;319534,60
29 = Teilergebnis  (= 26, 27, 28);;41843016,35;40994763,35;44371197,88;47403351,71;49400728,97;50407211,48;51438302,93
