;Ergebnis des Vorvorvorjahres #/2013;Ergebnis des Vorvorjahres #/2014;Ansatz des Vorjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018;Planung des Haushaltsjahres #/2019;Planung des Haushaltsjahres #/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-521713,77;-453391,36;-288086,83;-311579,97;-270510,59;-231406,24;-200962,15;-181188,36
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-47432,40;-10845,40;-31600,00;-31600,00;-31600,00;-31600,00;-31600,00;-31600,00
5 + Privatrechtliche Leistungsentgelte;-614965,30;-671534,10;-633500,00;-728900,00;-728900,00;-728900,00;-728900,00;-728900,00
6 + Kostenerstattungen und Kostenumlagen;-698111,62;-1169764,24;-555500,00;-555500,00;-555500,00;-555500,00;-555500,00;-555500,00
7 + Sonstige ordentliche Erträge;-12690,44;-36324,44;-10476,28;-10476,28;-10476,28;-10476,28;-10476,28;-9716,24
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-1894913,53;-2341859,54;-1519163,11;-1638056,25;-1596986,87;-1557882,52;-1527438,43;-1506904,60
11 - Personalaufwendungen;19203142,35;16459564,01;20564563,56;20800392,46;20998459,47;21116433,33;21297049,45;21480195,61
12 - Versorgungsaufwendungen;0,02;13173,12;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;1696305,91;1835730,94;1868178,20;1851611,12;1870225,28;1888752,84;1907757,72;1926720,12
14 - Bilanzielle Abschreibungen;1085983,61;1098665,01;863140,29;998480,64;906530,89;827287,80;720661,29;655424,85
15 - Transferaufwendungen;2750,00;;;;;;;
16 - Sonstige ordentliche Aufwendungen;3467873,55;3463069,10;3469405,85;3576468,77;3576559,38;3571809,26;3571809,26;3571809,26
17 = Ordentliche Aufwendungen;25456055,44;22870202,18;26765287,90;27226952,99;27351775,02;27404283,23;27497277,72;27634149,84
18 = Ordentliches Ergebnis (= 10 + 17);23561141,91;20528342,64;25246124,79;25588896,74;25754788,15;25846400,71;25969839,29;26127245,24
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);23561141,91;20528342,64;25246124,79;25588896,74;25754788,15;25846400,71;25969839,29;26127245,24
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);23561141,91;20528342,64;25246124,79;25588896,74;25754788,15;25846400,71;25969839,29;26127245,24
27 + Erträge aus internen Leistungsbeziehungen;-280993,78;-274022,61;-217800,00;-230000,00;-230000,00;-230000,00;-230000,00;-230000,00
28 - Aufwendungen aus internen Leistungsbeziehungen;2318588,20;2068465,12;1848348,30;1805148,86;1799930,82;1796831,03;1800801,13;1813974,46
29 = Teilergebnis  (= 26, 27, 28);25598736,33;22322785,15;26876673,09;27164045,60;27324718,97;27413231,74;27540640,42;27711219,70
