;Ergebnis des Vorvorvorjahres #/2013;Ergebnis des Vorvorjahres #/2014;Ansatz des Vorjahres #/2015;Planung des Haushaltsjahres #/2016;Planung des Haushaltsjahres #/2017;Planung des Haushaltsjahres #/2018;Planung des Haushaltsjahres #/2019;Planung des Haushaltsjahres #/2020
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;;;;;;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-6559071,66;-7360566,82;-6500000,00;-7600000,00;-7600000,00;-7600000,00;-7600000,00;-7600000,00
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;-843615,00;;;;;;
7 + Sonstige ordentliche Erträge;-0,39;-0,62;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-6559072,05;-8204182,44;-6500000,00;-7600000,00;-7600000,00;-7600000,00;-7600000,00;-7600000,00
11 - Personalaufwendungen;;;;;;;;
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;13006186,47;14604657,00;14219650,00;14700000,00;14700000,00;14700000,00;14700000,00;14700000,00
14 - Bilanzielle Abschreibungen;;;;;;;;
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;198654,74;10288,59;;;;;;
17 = Ordentliche Aufwendungen;13204841,21;14614945,59;14219650,00;14700000,00;14700000,00;14700000,00;14700000,00;14700000,00
18 = Ordentliches Ergebnis (= 10 + 17);6645769,16;6410763,15;7719650,00;7100000,00;7100000,00;7100000,00;7100000,00;7100000,00
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);6645769,16;6410763,15;7719650,00;7100000,00;7100000,00;7100000,00;7100000,00;7100000,00
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);6645769,16;6410763,15;7719650,00;7100000,00;7100000,00;7100000,00;7100000,00;7100000,00
27 + Erträge aus internen Leistungsbeziehungen;;-8949953,00;-4185000,00;-5212400,00;-5212400,00;-5212400,00;-5212400,00;-5212400,00
28 - Aufwendungen aus internen Leistungsbeziehungen;;0,00;0,00;0,00;0,00;0,00;0,00;0,00
29 = Teilergebnis  (= 26, 27, 28);6645769,16;-2539189,85;3534650,00;1887600,00;1887600,00;1887600,00;1887600,00;1887600,00
