;Ergebnis des Vorvorvorjahres K4/2011;Ergebnis des Vorvorjahres K4/2012;Ansatz des Vorjahres K4/2013;Planung des Haushaltsjahres K4/2014;Planung des Haushaltsjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-13331,42;-14123,00;-9228,52;-6904,07;-5431,66;-810,32;-303,72;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-444715,69;-651053,81;-330956,00;-330000,00;-330000,00;-330000,00;-330000,00;-330000,00
7 + Sonstige ordentliche Erträge;;-217,51;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-458047,11;-665394,32;-340184,52;-336904,07;-335431,66;-330810,32;-330303,72;-330000,00
11 - Personalaufwendungen;1100340,83;1275048,59;1312612,22;1300830,68;1276991,88;1266474,22;1262498,79;1275743,72
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;25067,45;19446,27;37582,08;27275,08;27838,08;28416,28;28811,80;29222,56
14 - Bilanzielle Abschreibungen;44428,76;18340,58;9290,88;6965,78;5493,36;872,03;365,42;61,71
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;41994,04;36366,74;45278,48;37900,52;37900,52;37900,52;37900,44;37900,56
17 = Ordentliche Aufwendungen;1211831,08;1349202,18;1404763,66;1372972,06;1348223,84;1333663,05;1329576,45;1342928,55
18 = Ordentliches Ergebnis (= 10 + 17);753783,97;683807,86;1064579,14;1036067,99;1012792,18;1002852,73;999272,73;1012928,55
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);753783,97;683807,86;1064579,14;1036067,99;1012792,18;1002852,73;999272,73;1012928,55
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);753783,97;683807,86;1064579,14;1036067,99;1012792,18;1002852,73;999272,73;1012928,55
27 + Erträge aus internen Leistungsbeziehungen;-1903152,00;-1903152,00;-1857996,00;-1251900,00;-1251900,00;-1251900,00;-1251900,00;-1251900,00
28 - Aufwendungen aus internen Leistungsbeziehungen;294912,05;304066,51;307499,57;259376,64;257341,71;256031,35;255249,44;255731,92
29 = Teilergebnis  (= 26, 27, 28);-854455,98;-915277,63;-485917,29;43544,63;18233,89;6984,08;2622,17;16760,47
