;Ergebnis des Vorvorvorjahres K4/2011;Ergebnis des Vorvorjahres K4/2012;Ansatz des Vorjahres K4/2013;Planung des Haushaltsjahres K4/2014;Planung des Haushaltsjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-3788,50;-3843,49;-3635,11;-9291,20;-9149,19;-9016,50;-8873,31;-8847,56
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-29176,11;-27188,59;-26995,95;-26950,03;-23102,64;-13947,20;-12140,22;-8031,12
5 + Privatrechtliche Leistungsentgelte;;;-500,00;-500,00;-500,00;-500,00;-500,00;-500,00
6 + Kostenerstattungen und Kostenumlagen;-4898,02;-3962,68;-3300,00;-3300,00;-3300,00;-3300,00;-3300,00;-3300,00
7 + Sonstige ordentliche Erträge;;-42,91;-50,00;;;;;
8 + Aktivierte Eigenleistungen;-190,11;-4730,93;-253,80;-3221,76;-2840,28;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-38052,74;-39768,60;-34734,86;-43262,99;-38892,11;-26763,70;-24813,53;-20678,68
11 - Personalaufwendungen;184724,93;129092,61;189154,41;127658,44;129254,84;130936,41;132935,90;135036,26
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;3617130,34;4124288,91;4306492,72;4376497,44;4376656,64;4376818,28;4412929,20;4450042,76
14 - Bilanzielle Abschreibungen;1328226,11;1324720,28;1236461,38;1240224,12;1239986,24;1071123,82;668800,64;588581,52
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;18016,13;24687,26;14010,12;12948,44;12948,44;12948,44;12948,32;12948,44
17 = Ordentliche Aufwendungen;5148097,51;5602789,06;5746118,63;5757328,44;5758846,16;5591826,95;5227614,06;5186608,98
18 = Ordentliches Ergebnis (= 10 + 17);5110044,77;5563020,46;5711383,77;5714065,45;5719954,05;5565063,25;5202800,53;5165930,30
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);5110044,77;5563020,46;5711383,77;5714065,45;5719954,05;5565063,25;5202800,53;5165930,30
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);5110044,77;5563020,46;5711383,77;5714065,45;5719954,05;5565063,25;5202800,53;5165930,30
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;261584,14;280951,84;259734,70;250557,73;247804,47;245103,59;244904,81;246162,64
29 = Teilergebnis  (= 26, 27, 28);5371628,91;5843972,30;5971118,47;5964623,18;5967758,52;5810166,84;5447705,34;5412092,94
