;Ergebnis des Vorvorvorjahres K4/2011;Ergebnis des Vorvorjahres K4/2012;Ansatz des Vorjahres K4/2013;Planung des Haushaltsjahres K4/2014;Planung des Haushaltsjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-1790,71;-1792,29;-596,90;;;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-2448,00;-1836,00;-1000,00;-1000,00;-1000,00;-1000,00;-1000,00;-1000,00
5 + Privatrechtliche Leistungsentgelte;-1274888,16;-1132814,13;-1200000,00;-900000,00;-900000,00;-900000,00;-900000,00;-900000,00
6 + Kostenerstattungen und Kostenumlagen;-67361,93;;-10000,00;-10000,00;-10000,00;-10000,00;-10000,00;-10000,00
7 + Sonstige ordentliche Erträge;-1520406,82;-329770,77;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-2866895,62;-1466213,19;-1211596,90;-911000,00;-911000,00;-911000,00;-911000,00;-911000,00
11 - Personalaufwendungen;672689,00;883501,03;727141,93;853032,56;847493,95;847254,86;851522,51;862578,58
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;370465,81;374134,09;498808,60;566049,76;566544,84;517048,84;517450,20;517905,68
14 - Bilanzielle Abschreibungen;69163,70;57436,74;596,90;54805,66;54805,64;54560,22;54560,20;51407,85
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;691582,06;524990,42;471803,68;397583,64;397583,64;397583,64;397583,56;397583,60
17 = Ordentliche Aufwendungen;1803900,57;1840062,28;1698351,11;1871471,62;1866428,07;1816447,56;1821116,47;1829475,71
18 = Ordentliches Ergebnis (= 10 + 17);-1062995,05;373849,09;486754,21;960471,62;955428,07;905447,56;910116,47;918475,71
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);-1062995,05;373849,09;486754,21;960471,62;955428,07;905447,56;910116,47;918475,71
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);-1062995,05;373849,09;486754,21;960471,62;955428,07;905447,56;910116,47;918475,71
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;295091,32;283794,63;188161,69;147941,84;146777,98;143395,90;142993,43;143356,90
29 = Teilergebnis  (= 26, 27, 28);-767903,73;657643,72;674915,90;1108413,46;1102206,05;1048843,46;1053109,90;1061832,61
