;Ergebnis des Vorvorvorjahres K4/2011;Ergebnis des Vorvorjahres K4/2012;Ansatz des Vorjahres K4/2013;Planung des Haushaltsjahres K4/2014;Planung des Haushaltsjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-183025,03;-353880,11;-3000,00;-3028,66;-3028,66;-3028,66;-3028,66;-3028,66
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;-66150,58;-32712,84;-61200,00;-61200,00;-61200,00;-61200,00;-61200,00;-61200,00
6 + Kostenerstattungen und Kostenumlagen;0,00;0,00;;;;;;
7 + Sonstige ordentliche Erträge;;-24313,73;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-249175,61;-410906,68;-64200,00;-64228,66;-64228,66;-64228,66;-64228,66;-64228,66
11 - Personalaufwendungen;394203,65;422808,03;205904,78;269032,20;273707,06;278433,96;282750,55;287157,80
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;132558,60;109810,25;63507,00;87000,00;68600,00;90300,00;71450,00;92650,00
14 - Bilanzielle Abschreibungen;25,08;650,68;25,08;38,66;38,66;38,66;38,66;38,66
15 - Transferaufwendungen;601625,74;918314,86;497300,00;447300,00;447300,00;447300,00;447300,00;447300,00
16 - Sonstige ordentliche Aufwendungen;357226,61;316096,51;307446,08;314820,08;314820,08;314820,08;314820,08;314820,08
17 = Ordentliche Aufwendungen;1485639,68;1767680,33;1074182,94;1118190,94;1104465,80;1130892,70;1116359,29;1141966,54
18 = Ordentliches Ergebnis (= 10 + 17);1236464,07;1356773,65;1009982,94;1053962,28;1040237,14;1066664,04;1052130,63;1077737,88
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;1490,74;;;;;;;
21 = Finanzergebnis (= 19 + 20);1490,74;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);1237954,81;1356773,65;1009982,94;1053962,28;1040237,14;1066664,04;1052130,63;1077737,88
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);1237954,81;1356773,65;1009982,94;1053962,28;1040237,14;1066664,04;1052130,63;1077737,88
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;189499,91;87873,91;155350,45;64140,09;63213,07;64331,35;63434,43;64654,49
29 = Teilergebnis  (= 26, 27, 28);1427454,72;1444647,56;1165333,39;1118102,37;1103450,21;1130995,39;1115565,06;1142392,37
