;Ergebnis des Vorvorvorjahres K4/2011;Ergebnis des Vorvorjahres K4/2012;Ansatz des Vorjahres K4/2013;Planung des Haushaltsjahres K4/2014;Planung des Haushaltsjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-2,50;-1,98;-2,80;-11,88;-11,88;-11,88;-11,16;-3,16
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;34126,50;-37259,55;;-30000,00;-30000,00;-30000,00;-30000,00;-30000,00
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-207882,71;-208086,25;-110000,00;-230100,00;-230100,00;-230100,00;-230100,00;-230100,00
7 + Sonstige ordentliche Erträge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-173758,71;-245347,78;-110002,80;-260111,88;-260111,88;-260111,88;-260111,16;-260103,16
11 - Personalaufwendungen;237652,72;332403,16;316007,69;350804,64;338856,96;332617,67;327235,46;329296,91
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;9630,58;4756,25;11404,04;12950,72;13097,04;13251,20;13353,76;13460,68
14 - Bilanzielle Abschreibungen;1493,92;898,48;821,42;813,41;813,42;813,40;812,70;804,68
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;10777,17;10502,21;24737,64;28704,40;28704,40;28704,40;28704,28;28704,44
17 = Ordentliche Aufwendungen;259554,39;348560,10;352970,79;393273,17;381471,82;375386,67;370106,20;372266,71
18 = Ordentliches Ergebnis (= 10 + 17);85795,68;103212,32;242967,99;133161,29;121359,94;115274,79;109995,04;112163,55
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);85795,68;103212,32;242967,99;133161,29;121359,94;115274,79;109995,04;112163,55
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);85795,68;103212,32;242967,99;133161,29;121359,94;115274,79;109995,04;112163,55
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;40089,02;63922,26;92116,66;38542,79;37708,50;37183,91;36759,26;36815,41
29 = Teilergebnis  (= 26, 27, 28);125884,70;167134,58;335084,65;171704,08;159068,44;152458,70;146754,30;148978,96
