;Ergebnis des Vorvorvorjahres K4/2011;Ergebnis des Vorvorjahres K4/2012;Ansatz des Vorjahres K4/2013;Planung des Haushaltsjahres K4/2014;Planung des Haushaltsjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-13,69;-159,14;-13,08;-230,40;-230,40;-206,64;-58,08;-16,56
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Erträge;;-60,38;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-13,69;-219,52;-13,08;-230,40;-230,40;-206,64;-58,08;-16,56
11 - Personalaufwendungen;1238108,78;1186187,99;1432126,84;1147412,76;1139409,17;1139015,14;1143651,91;1158086,71
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;26557,10;25053,28;27388,92;27944,00;28655,40;29389,20;29891,28;30405,60
14 - Bilanzielle Abschreibungen;4463,07;4281,95;3846,72;4064,01;4058,62;3974,50;3825,95;3784,42
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;85038,70;81471,50;80948,44;82105,80;83471,52;84837,12;86202,60;86202,68
17 = Ordentliche Aufwendungen;1354167,65;1296994,72;1544310,92;1261526,57;1255594,71;1257215,96;1263571,74;1278479,41
18 = Ordentliches Ergebnis (= 10 + 17);1354153,96;1296775,20;1544297,84;1261296,17;1255364,31;1257009,32;1263513,66;1278462,85
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);1354153,96;1296775,20;1544297,84;1261296,17;1255364,31;1257009,32;1263513,66;1278462,85
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);1354153,96;1296775,20;1544297,84;1261296,17;1255364,31;1257009,32;1263513,66;1278462,85
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;178260,21;198076,97;175536,48;140245,92;139123,25;138416,35;138128,56;138692,90
29 = Teilergebnis  (= 26, 27, 28);1532414,17;1494852,17;1719834,32;1401542,09;1394487,56;1395425,67;1401642,22;1417155,75
