;Ergebnis des Vorvorvorjahres K4/2011;Ergebnis des Vorvorjahres K4/2012;Ansatz des Vorjahres K4/2013;Planung des Haushaltsjahres K4/2014;Planung des Haushaltsjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-8761,65;-9363,24;-8118,55;-8180,42;-6745,45;-6733,22;-6599,93;-6599,92
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-479506,96;-664632,80;-478100,00;-473100,00;-473100,00;-473100,00;-473100,00;-473100,00
5 + Privatrechtliche Leistungsentgelte;-1853,11;-2931,33;-1900,00;;;;;
6 + Kostenerstattungen und Kostenumlagen;-5403,66;-5294,55;-5200,00;-5200,00;-5200,00;-5200,00;-5200,00;-5200,00
7 + Sonstige ordentliche Erträge;-1860,46;-5108,37;-300,00;-300,00;-300,00;-300,00;-300,00;-300,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-497385,84;-687330,29;-493618,55;-486780,42;-485345,45;-485333,22;-485199,93;-485199,92
11 - Personalaufwendungen;2591960,67;2652923,08;3002285,08;3061341,18;3088212,63;3103257,93;3127907,17;3170703,33
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;69743,12;107435,68;99996,28;95335,12;98115,48;100640,52;102420,96;104217,36
14 - Bilanzielle Abschreibungen;26870,31;22182,71;11997,59;11574,92;10120,77;9637,66;7149,25;7149,24
15 - Transferaufwendungen;;0,00;;;;;;
16 - Sonstige ordentliche Aufwendungen;373616,85;642347,83;446018,03;589726,73;593571,97;593646,97;593747,01;593834,45
17 = Ordentliche Aufwendungen;3062190,95;3424889,30;3560296,98;3757977,95;3790020,85;3807183,08;3831224,39;3875904,38
18 = Ordentliches Ergebnis (= 10 + 17);2564805,11;2737559,01;3066678,43;3271197,53;3304675,40;3321849,86;3346024,46;3390704,46
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);2564805,11;2737559,01;3066678,43;3271197,53;3304675,40;3321849,86;3346024,46;3390704,46
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);2564805,11;2737559,01;3066678,43;3271197,53;3304675,40;3321849,86;3346024,46;3390704,46
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;546699,71;518528,13;476568,85;439570,94;447784,31;446693,47;446519,63;448245,64
29 = Teilergebnis  (= 26, 27, 28);3111504,82;3256087,14;3543247,28;3710768,47;3752459,71;3768543,33;3792544,09;3838950,10
