;Ergebnis des Vorvorvorjahres K4/2011;Ergebnis des Vorvorjahres K4/2012;Ansatz des Vorjahres K4/2013;Planung des Haushaltsjahres K4/2014;Planung des Haushaltsjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-21994,47;-25641,70;-14857,11;-12377,53;-6236,12;-2195,64;-1721,18;-835,25
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-402906,09;-390458,62;-285000,00;-370000,00;-370000,00;-370000,00;-370000,00;-370000,00
7 + Sonstige ordentliche Erträge;;-1812,94;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-424900,56;-417913,26;-299857,11;-382377,53;-376236,12;-372195,64;-371721,18;-370835,25
11 - Personalaufwendungen;1488508,06;1649964,63;1989946,45;2228553,12;2250456,72;2278154,08;2303378,44;2336338,92
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;70140,97;38722,64;40396,60;45050,00;46219,96;47489,92;48339,96;49190,04
14 - Bilanzielle Abschreibungen;33946,93;40404,08;15505,41;13923,75;7782,30;3741,86;3252,81;2207,07
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;195225,68;137191,42;142537,44;147024,12;147024,12;147024,12;147024,08;147024,12
17 = Ordentliche Aufwendungen;1787821,64;1866282,77;2188385,90;2434550,99;2451483,10;2476409,98;2501995,29;2534760,15
18 = Ordentliches Ergebnis (= 10 + 17);1362921,08;1448369,51;1888528,79;2052173,46;2075246,98;2104214,34;2130274,11;2163924,90
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);1362921,08;1448369,51;1888528,79;2052173,46;2075246,98;2104214,34;2130274,11;2163924,90
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);1362921,08;1448369,51;1888528,79;2052173,46;2075246,98;2104214,34;2130274,11;2163924,90
27 + Erträge aus internen Leistungsbeziehungen;-1251012,31;-1249944,62;-1216425,00;-1257540,00;-1257540,00;-1257540,00;-1257540,00;-1257540,00
28 - Aufwendungen aus internen Leistungsbeziehungen;444008,97;376965,34;313803,99;297136,40;296860,45;296895,95;297113,15;298436,65
29 = Teilergebnis  (= 26, 27, 28);555917,74;575390,23;985907,78;1091769,86;1114567,43;1143570,29;1169847,26;1204821,55
