;Ergebnis des Vorvorvorjahres K4/2011;Ergebnis des Vorvorjahres K4/2012;Ansatz des Vorjahres K4/2013;Planung des Haushaltsjahres K4/2014;Planung des Haushaltsjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-3292,00;-5287,78;-2975,59;-3497,54;-1041,00;-911,04;-214,32;-20,40
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-567127,30;-443601,43;-450000,00;-450000,00;-450000,00;-450000,00;-450000,00;-450000,00
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Erträge;-799044,47;-753287,18;-327000,00;-402000,00;-402000,00;-402000,00;-402000,00;-402000,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-1369463,77;-1202176,39;-779975,59;-855497,54;-853041,00;-852911,04;-852214,32;-852020,40
11 - Personalaufwendungen;1879348,85;1887189,83;2014271,16;2000577,36;1996677,99;2004373,56;2015000,72;2040744,76
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;186253,76;263887,68;231092,21;472453,83;472939,83;473451,75;473801,75;474151,60
14 - Bilanzielle Abschreibungen;6602,54;7160,75;6049,27;4371,82;1860,56;1704,08;998,27;796,40
15 - Transferaufwendungen;80000,00;189995,49;190000,00;;;;;
16 - Sonstige ordentliche Aufwendungen;658374,03;640200,62;67050,48;43201,24;43101,24;43101,24;43101,24;43101,24
17 = Ordentliche Aufwendungen;2810579,18;2988434,37;2508463,12;2520604,25;2514579,62;2522630,63;2532901,98;2558794,00
18 = Ordentliches Ergebnis (= 10 + 17);1441115,41;1786257,98;1728487,53;1665106,71;1661538,62;1669719,59;1680687,66;1706773,60
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);1441115,41;1786257,98;1728487,53;1665106,71;1661538,62;1669719,59;1680687,66;1706773,60
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);1441115,41;1786257,98;1728487,53;1665106,71;1661538,62;1669719,59;1680687,66;1706773,60
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;421303,25;359748,80;353250,25;319641,92;318754,93;318220,05;318007,21;318562,82
29 = Teilergebnis  (= 26, 27, 28);1862418,66;2146006,78;2081737,78;1984748,63;1980293,55;1987939,64;1998694,87;2025336,42
