;Ergebnis des Vorvorvorjahres K4/2011;Ergebnis des Vorvorjahres K4/2012;Ansatz des Vorjahres K4/2013;Planung des Haushaltsjahres K4/2014;Planung des Haushaltsjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-145461,46;-267949,24;-124426,48;-189317,29;-162625,83;-123669,23;-98769,92;-85204,69
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;-581629,32;-554778,55;-549427,44;-565925,52;-565925,52;-565925,52;-565925,52;-565925,52
6 + Kostenerstattungen und Kostenumlagen;582,93;-2667,18;;;;;;
7 + Sonstige ordentliche Erträge;-3132,39;-49595,64;-3132,22;-3191,72;-3128,63;-3128,64;-3128,62;-3094,23
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-729640,24;-874990,61;-676986,14;-758434,53;-731679,98;-692723,39;-667824,06;-654224,44
11 - Personalaufwendungen;1073701,40;1208049,02;1004286,33;1172880,58;1193929,16;1215137,18;1234003,93;1253202,61
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;4038721,40;3845562,82;4111554,02;4133773,52;4247875,40;4365395,36;4445750,80;4527719,60
14 - Bilanzielle Abschreibungen;308808,53;358346,15;261347,16;271180,79;234565,98;188456,05;158974,18;141320,69
15 - Transferaufwendungen;7143,55;222,50;;;;;;
16 - Sonstige ordentliche Aufwendungen;5465210,69;5684340,00;5612637,28;5871292,80;5871292,80;5871292,80;5871292,84;5871292,84
17 = Ordentliche Aufwendungen;10893585,57;11096520,49;10989824,79;11449127,69;11547663,34;11640281,39;11710021,75;11793535,74
18 = Ordentliches Ergebnis (= 10 + 17);10163945,33;10221529,88;10312838,65;10690693,16;10815983,36;10947558,00;11042197,69;11139311,30
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);10163945,33;10221529,88;10312838,65;10690693,16;10815983,36;10947558,00;11042197,69;11139311,30
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);10163945,33;10221529,88;10312838,65;10690693,16;10815983,36;10947558,00;11042197,69;11139311,30
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;520166,62;601056,44;451928,63;526954,31;530455,38;534068,95;536420,70;540587,67
29 = Teilergebnis  (= 26, 27, 28);10684111,95;10822586,32;10764767,28;11217647,47;11346438,74;11481626,95;11578618,39;11679898,97
