;Ergebnis des Vorvorvorjahres K4/2011;Ergebnis des Vorvorjahres K4/2012;Ansatz des Vorjahres K4/2013;Planung des Haushaltsjahres K4/2014;Planung des Haushaltsjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;;;;;;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Erträge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;;;;;;;;
11 - Personalaufwendungen;;;;;;;;
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;108238,26;99727,93;22784,00;108450,00;109150,00;109900,00;110400,00;110900,00
14 - Bilanzielle Abschreibungen;;;;;;;;
15 - Transferaufwendungen;746294,92;738000,00;738000,00;738000,00;738000,00;738000,00;738000,00;738000,00
16 - Sonstige ordentliche Aufwendungen;60661,46;59437,08;60850,00;61600,00;61600,00;61600,00;61600,00;61600,00
17 = Ordentliche Aufwendungen;915194,64;897165,01;821634,00;908050,00;908750,00;909500,00;910000,00;910500,00
18 = Ordentliches Ergebnis (= 10 + 17);915194,64;897165,01;821634,00;908050,00;908750,00;909500,00;910000,00;910500,00
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);915194,64;897165,01;821634,00;908050,00;908750,00;909500,00;910000,00;910500,00
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);915194,64;897165,01;821634,00;908050,00;908750,00;909500,00;910000,00;910500,00
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;6368,66;1315,95;1136,47;5599,63;5565,92;5535,80;5509,74;5517,88
29 = Teilergebnis  (= 26, 27, 28);921563,30;898480,96;822770,47;913649,63;914315,92;915035,80;915509,74;916017,88
