;Ergebnis des Vorvorvorjahres K4/2011;Ergebnis des Vorvorjahres K4/2012;Ansatz des Vorjahres K4/2013;Planung des Haushaltsjahres K4/2014;Planung des Haushaltsjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-23584,27;15322,40;-178,19;;;;;
3 + Sonstige Transfererträge;-645284,98;-811531,29;-362500,00;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-2770,25;-4156,75;-3416,64;;;;;
5 + Privatrechtliche Leistungsentgelte;-4650,00;-7,16;-249,96;;;;;
6 + Kostenerstattungen und Kostenumlagen;-3080724,30;-4251473,37;-3344026,64;;;;;
7 + Sonstige ordentliche Erträge;-205090,52;-162974,29;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-3962104,32;-5214820,46;-3710371,43;;;;;
11 - Personalaufwendungen;1284123,88;1821191,05;1717046,77;;;;;
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;56406,83;37882,35;71653,12;;;;;
14 - Bilanzielle Abschreibungen;1143,88;1452,25;1004,98;;;;;
15 - Transferaufwendungen;36137559,12;38462185,15;38776496,97;;;;;
16 - Sonstige ordentliche Aufwendungen;139584,92;596961,04;171805,23;;;;;
17 = Ordentliche Aufwendungen;37618818,63;40919671,84;40738007,07;;;;;
18 = Ordentliches Ergebnis (= 10 + 17);33656714,31;35704851,38;37027635,64;;;;;
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);33656714,31;35704851,38;37027635,64;;;;;
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);33656714,31;35704851,38;37027635,64;;;;;
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;266500,79;294885,55;289648,09;;;;;
29 = Teilergebnis  (= 26, 27, 28);33923215,10;35999736,93;37317283,73;;;;;
