;Ergebnis des Vorvorvorjahres K4/2011;Ergebnis des Vorvorjahres K4/2012;Ansatz des Vorjahres K4/2013;Planung des Haushaltsjahres K4/2014;Planung des Haushaltsjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018
1 + Steuern und ähnliche Abgaben;-358541622,37;-400231682,10;-410349000,00;-442668500,00;-454670000,00;-466343000,00;-478418000,00;-489097000,00
2 + Zuwendungen und allgemeine Umlagen;0,00;0,00;;;;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Erträge;-18762510,17;-15824365,74;-2000000,00;-3000000,00;-3000000,00;-3000000,00;-3000000,00;-3000000,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-377304132,54;-416056047,84;-412349000,00;-445668500,00;-457670000,00;-469343000,00;-481418000,00;-492097000,00
11 - Personalaufwendungen;;;;;;;;
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;;;;;;;;
14 - Bilanzielle Abschreibungen;;;;;;;;
15 - Transferaufwendungen;25975618,00;26667060,00;26000000,00;28729000,00;29591000,00;30449000,00;31362500,00;32460000,00
16 - Sonstige ordentliche Aufwendungen;16714829,69;14805323,19;;;;;;
17 = Ordentliche Aufwendungen;42690447,69;41472383,19;26000000,00;28729000,00;29591000,00;30449000,00;31362500,00;32460000,00
18 = Ordentliches Ergebnis (= 10 + 17);-334613684,85;-374583664,65;-386349000,00;-416939500,00;-428079000,00;-438894000,00;-450055500,00;-459637000,00
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;2529655,51;1549929,62;2000000,00;2000000,00;2000000,00;2000000,00;2000000,00;2000000,00
21 = Finanzergebnis (= 19 + 20);2529655,51;1549929,62;2000000,00;2000000,00;2000000,00;2000000,00;2000000,00;2000000,00
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);-332084029,34;-373033735,03;-384349000,00;-414939500,00;-426079000,00;-436894000,00;-448055500,00;-457637000,00
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);-332084029,34;-373033735,03;-384349000,00;-414939500,00;-426079000,00;-436894000,00;-448055500,00;-457637000,00
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;;;;;;;;
29 = Teilergebnis  (= 26, 27, 28);-332084029,34;-373033735,03;-384349000,00;-414939500,00;-426079000,00;-436894000,00;-448055500,00;-457637000,00
