;Ergebnis des Vorvorvorjahres K4/2011;Ergebnis des Vorvorjahres K4/2012;Ansatz des Vorjahres K4/2013;Planung des Haushaltsjahres K4/2014;Planung des Haushaltsjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;;;;-105,60;-105,60;-34,32;-34,32;-34,32
3 + Sonstige Transfererträge;;;;-572500,00;-532500,00;-532500,00;-532500,00;-532500,00
4 + Öffentlich-rechtliche Leistungsentgelte;;;;-3230,76;-3230,76;-3230,76;-3230,76;-3230,76
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;-500978,84;-512818,04;-524986,88;-530513,60;-543052,40
7 + Sonstige ordentliche Erträge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;;;;-1076815,20;-1048654,40;-1060751,96;-1066278,68;-1078817,48
11 - Personalaufwendungen;;;;1785615,21;1773574,12;1772467,32;1781727,61;1804954,22
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;;;;73118,00;74609,24;65145,24;66637,56;68175,00
14 - Bilanzielle Abschreibungen;;;;210,96;210,96;139,56;139,56;71,28
15 - Transferaufwendungen;;;;5497510,00;5584410,00;5676910,00;5780510,00;5886930,00
16 - Sonstige ordentliche Aufwendungen;;;;209453,78;209453,78;209453,78;209453,78;209453,78
17 = Ordentliche Aufwendungen;;;;7565907,95;7642258,10;7724115,90;7838468,51;7969584,28
18 = Ordentliches Ergebnis (= 10 + 17);;;;6489092,75;6593603,70;6663363,94;6772189,83;6890766,80
19 + Finanzerträge;;;;-36500,00;-36500,00;-36500,00;-36500,00;-36500,00
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;-36500,00;-36500,00;-36500,00;-36500,00;-36500,00
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);;;;6452592,75;6557103,70;6626863,94;6735689,83;6854266,80
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);;;;6452592,75;6557103,70;6626863,94;6735689,83;6854266,80
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;;;;321425,28;319699,30;318020,78;317701,20;318651,34
29 = Teilergebnis  (= 26, 27, 28);;;;6774018,03;6876803,00;6944884,72;7053391,03;7172918,14
