;Ergebnis des Vorvorvorjahres K4/2011;Ergebnis des Vorvorjahres K4/2012;Ansatz des Vorjahres K4/2013;Planung des Haushaltsjahres K4/2014;Planung des Haushaltsjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-5,76;-118,08;-5,64;-20,76;-20,76;-10,41;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Erträge;;-12,98;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-5,76;-131,06;-5,64;-20,76;-20,76;-10,41;;
11 - Personalaufwendungen;433622,84;445899,77;516016,26;324326,02;315278,20;310671,27;307412,23;309921,93
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;9916,84;8118,26;11766,32;10287,84;10530,00;10782,16;10953,64;11135,28
14 - Bilanzielle Abschreibungen;205,16;267,40;149,76;20,76;20,76;10,41;;
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;10484,95;10958,31;11253,48;9537,32;9537,32;9537,32;9537,32;9537,28
17 = Ordentliche Aufwendungen;454229,79;465243,74;539185,82;344171,94;335366,28;331001,16;327903,19;330594,49
18 = Ordentliches Ergebnis (= 10 + 17);454224,03;465112,68;539180,18;344151,18;335345,52;330990,75;327903,19;330594,49
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);454224,03;465112,68;539180,18;344151,18;335345,52;330990,75;327903,19;330594,49
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);454224,03;465112,68;539180,18;344151,18;335345,52;330990,75;327903,19;330594,49
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;86704,15;78644,43;84974,71;58450,19;57787,46;57366,17;57062,16;57147,50
29 = Teilergebnis  (= 26, 27, 28);540928,18;543757,11;624154,89;402601,37;393132,98;388356,92;384965,35;387741,99
