;Ergebnis des Vorvorvorjahres K4/2011;Ergebnis des Vorvorjahres K4/2012;Ansatz des Vorjahres K4/2013;Planung des Haushaltsjahres K4/2014;Planung des Haushaltsjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-809,58;-809,60;-859,58;-859,60;-859,58;-859,60;-859,58;-859,60
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;-90000,00;-90000,00;-90000,00;-90000,00;-90000,00;-90000,00;-90000,00;-90000,00
6 + Kostenerstattungen und Kostenumlagen;-5154,29;-1886,59;;;;;;
7 + Sonstige ordentliche Erträge;-15901,30;-20627,95;-1050,00;-10342,21;-10342,22;-10342,21;-10342,21;-10342,22
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-111865,17;-113324,14;-91909,58;-101201,81;-101201,80;-101201,81;-101201,79;-101201,82
11 - Personalaufwendungen;;;;;;;;
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;267056,09;379530,87;264826,00;286900,00;294300,00;301850,00;308450,00;315200,00
14 - Bilanzielle Abschreibungen;174674,19;134782,03;167585,42;130119,20;126002,07;120701,26;112813,46;100517,94
15 - Transferaufwendungen;885000,00;885000,00;785000,00;785000,00;785000,00;785000,00;785000,00;785000,00
16 - Sonstige ordentliche Aufwendungen;3144120,62;3142074,82;3142000,00;3142900,00;3142900,00;3142900,00;3142900,00;3142900,00
17 = Ordentliche Aufwendungen;4470850,90;4541387,72;4359411,42;4344919,20;4348202,07;4350451,26;4349163,46;4343617,94
18 = Ordentliches Ergebnis (= 10 + 17);4358985,73;4428063,58;4267501,84;4243717,39;4247000,27;4249249,45;4247961,67;4242416,12
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;3165,00;561309,57;;;;;;
21 = Finanzergebnis (= 19 + 20);3165,00;561309,57;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);4362150,73;4989373,15;4267501,84;4243717,39;4247000,27;4249249,45;4247961,67;4242416,12
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);4362150,73;4989373,15;4267501,84;4243717,39;4247000,27;4249249,45;4247961,67;4242416,12
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;15713,45;19499,36;13210,27;14812,68;15006,99;15204,51;15393,66;15682,38
29 = Teilergebnis  (= 26, 27, 28);4377864,18;5008872,51;4280712,11;4258530,07;4262007,26;4264453,96;4263355,33;4258098,50
