;Ergebnis des Vorvorvorjahres K4/2011;Ergebnis des Vorvorjahres K4/2012;Ansatz des Vorjahres K4/2013;Planung des Haushaltsjahres K4/2014;Planung des Haushaltsjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;;;-20000,00;-20000,00;-20000,00;-20000,00;-20000,00;-20000,00
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-2438376,74;-3920621,81;-1516600,00;-1308700,00;-1170400,00;-896100,00;-896100,00;-896100,00
7 + Sonstige ordentliche Erträge;-51630259,18;-8173385,89;-61216696,00;-11186796,00;-11272924,00;-11360331,00;-11360331,00;-11360331,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-54068635,92;-12094007,70;-62753296,00;-12515496,00;-12463324,00;-12276431,00;-12276431,00;-12276431,00
11 - Personalaufwendungen;10657339,61;7089806,36;19233950,00;5017983,00;4335131,00;4955577,00;5221122,00;5348754,00
12 - Versorgungsaufwendungen;51477141,84;31988912,44;51467402,00;23822652,00;24129252,00;24420152,00;24930339,00;25244971,00
13 - Aufwendungen für Sach- und Dienstleistungen;89034,75;18693,86;114700,00;69700,00;69700,00;69700,00;69700,00;69700,00
14 - Bilanzielle Abschreibungen;;;;;;;;
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;1566313,01;1828519,82;405000,00;1657000,00;1657000,00;1657000,00;1672000,00;1687150,00
17 = Ordentliche Aufwendungen;63789829,21;40925932,48;71221052,00;30567335,00;30191083,00;31102429,00;31893161,00;32350575,00
18 = Ordentliches Ergebnis (= 10 + 17);9721193,29;28831924,78;8467756,00;18051839,00;17727759,00;18825998,00;19616730,00;20074144,00
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);9721193,29;28831924,78;8467756,00;18051839,00;17727759,00;18825998,00;19616730,00;20074144,00
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);9721193,29;28831924,78;8467756,00;18051839,00;17727759,00;18825998,00;19616730,00;20074144,00
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;;;;;;;;
29 = Teilergebnis  (= 26, 27, 28);9721193,29;28831924,78;8467756,00;18051839,00;17727759,00;18825998,00;19616730,00;20074144,00
