;Ergebnis des Vorvorvorjahres K4/2011;Ergebnis des Vorvorjahres K4/2012;Ansatz des Vorjahres K4/2013;Planung des Haushaltsjahres K4/2014;Planung des Haushaltsjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;2455,45;-42,98;-7,56;-77,35;-77,35;-77,36;-75,44;-54,32
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-205099,04;-126146,76;-54400,00;-54400,00;-54400,00;-54400,00;-54400,00;-54400,00
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-150000,00;-80000,00;-31950,00;-31950,00;-31950,00;-31950,00;-31950,00;-31950,00
7 + Sonstige ordentliche Erträge;-49560,84;-54815,99;-5000,00;-5000,00;-5000,00;-5000,00;-5000,00;-5000,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-402204,43;-261005,73;-91357,56;-91427,35;-91427,35;-91427,36;-91425,44;-91404,32
11 - Personalaufwendungen;929780,52;1102971,74;738098,22;850683,96;833058,43;825677,56;819628,14;826958,72
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;302019,40;135554,47;112885,00;113557,96;113972,88;114410,20;114701,76;115004,52
14 - Bilanzielle Abschreibungen;3012,85;1078,87;574,65;512,85;343,62;343,56;341,76;320,64
15 - Transferaufwendungen;179260,93;178150,76;188645,00;188650,00;188650,00;188650,00;188650,00;188650,00
16 - Sonstige ordentliche Aufwendungen;32646,27;31523,96;43708,08;44264,88;44264,88;44264,88;44264,88;44264,88
17 = Ordentliche Aufwendungen;1446719,97;1449279,80;1083910,95;1197669,65;1180289,81;1173346,20;1167586,54;1175198,76
18 = Ordentliches Ergebnis (= 10 + 17);1044515,54;1188274,07;992553,39;1106242,30;1088862,46;1081918,84;1076161,10;1083794,44
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);1044515,54;1188274,07;992553,39;1106242,30;1088862,46;1081918,84;1076161,10;1083794,44
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);1044515,54;1188274,07;992553,39;1106242,30;1088862,46;1081918,84;1076161,10;1083794,44
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;179889,70;233905,16;254547,29;102289,93;100796,05;99858,85;99133,41;99370,82
29 = Teilergebnis  (= 26, 27, 28);1224405,24;1422179,23;1247100,68;1208532,23;1189658,51;1181777,69;1175294,51;1183165,26
