;Ergebnis des Vorvorvorjahres K4/2011;Ergebnis des Vorvorjahres K4/2012;Ansatz des Vorjahres K4/2013;Planung des Haushaltsjahres K4/2014;Planung des Haushaltsjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;;;;;;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-27310663,90;-28831531,13;-28467452,00;-28286300,00;-28286300,00;-28286300,00;-28286300,00;-28286300,00
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-288920,00;-228336,73;-290700,00;-290700,00;-290700,00;-290700,00;-290700,00;-290700,00
7 + Sonstige ordentliche Erträge;-208256,00;-0,46;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-27807839,90;-29059868,32;-28758152,00;-28577000,00;-28577000,00;-28577000,00;-28577000,00;-28577000,00
11 - Personalaufwendungen;15000,00;16250,00;15000,00;15000,00;15000,00;15000,00;15000,00;15000,00
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;;;;;;;;
14 - Bilanzielle Abschreibungen;;;;;;;;
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;26101411,58;27055817,93;27099120,00;27099100,00;27098950,00;27098950,00;27098950,00;27098950,00
17 = Ordentliche Aufwendungen;26116411,58;27072067,93;27114120,00;27114100,00;27113950,00;27113950,00;27113950,00;27113950,00
18 = Ordentliches Ergebnis (= 10 + 17);-1691428,32;-1987800,39;-1644032,00;-1462900,00;-1463050,00;-1463050,00;-1463050,00;-1463050,00
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);-1691428,32;-1987800,39;-1644032,00;-1462900,00;-1463050,00;-1463050,00;-1463050,00;-1463050,00
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);-1691428,32;-1987800,39;-1644032,00;-1462900,00;-1463050,00;-1463050,00;-1463050,00;-1463050,00
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;1227967,55;955830,30;1568266,64;1391783,94;1394875,15;1398263,84;1401863,15;1405917,04
29 = Teilergebnis  (= 26, 27, 28);-463460,77;-1031970,09;-75765,36;-71116,06;-68174,85;-64786,16;-61186,85;-57132,96
