;Ergebnis des Vorvorvorjahres K4/2011;Ergebnis des Vorvorjahres K4/2012;Ansatz des Vorjahres K4/2013;Planung des Haushaltsjahres K4/2014;Planung des Haushaltsjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-3369,60;-3482,67;-3088,80;-1017,64;-1017,63;-1017,64;-937,28;-51,16
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-554136,41;-545401,34;-425000,00;-425000,00;-425000,00;-425000,00;-425000,00;-425000,00
5 + Privatrechtliche Leistungsentgelte;-27935,00;-26405,00;-44200,00;-33000,00;-33000,00;-33000,00;-33000,00;-33000,00
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Erträge;-16240,25;-5525,12;-7400,00;-6500,00;-6500,00;-6500,00;-6500,00;-6500,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-601681,26;-580814,13;-479688,80;-465517,64;-465517,63;-465517,64;-465437,28;-464551,16
11 - Personalaufwendungen;1218301,12;1420020,63;1486557,40;1372786,88;1379273,28;1390490,12;1404196,58;1424041,80
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;74318,18;67002,91;78177,48;74849,96;76619,92;78889,88;80139,92;81389,88
14 - Bilanzielle Abschreibungen;7690,66;6010,24;4853,51;2653,78;1695,67;1695,66;1615,08;145,77
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;113128,45;93113,67;72377,96;94374,08;94374,08;94374,08;94374,16;94374,08
17 = Ordentliche Aufwendungen;1413438,41;1586147,45;1641966,35;1544664,70;1551962,95;1565449,74;1580325,74;1599951,53
18 = Ordentliches Ergebnis (= 10 + 17);811757,15;1005333,32;1162277,55;1079147,06;1086445,32;1099932,10;1114888,46;1135400,37
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);811757,15;1005333,32;1162277,55;1079147,06;1086445,32;1099932,10;1114888,46;1135400,37
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);811757,15;1005333,32;1162277,55;1079147,06;1086445,32;1099932,10;1114888,46;1135400,37
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;749294,71;234478,77;279528,40;295045,22;294541,10;294317,87;294379,55;295202,65
29 = Teilergebnis  (= 26, 27, 28);1561051,86;1239812,09;1441805,95;1374192,28;1380986,42;1394249,97;1409268,01;1430603,02
