;Ergebnis des Vorvorvorjahres K4/2011;Ergebnis des Vorvorjahres K4/2012;Ansatz des Vorjahres K4/2013;Planung des Haushaltsjahres K4/2014;Planung des Haushaltsjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-4167,82;-21851,51;-3370,80;-31608,41;-30610,55;-25958,26;-21715,23;-8210,88
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-3789661,60;-3740793,78;-4050000,00;-3750000,00;-3750000,00;-3750000,00;-3750000,00;-3750000,00
5 + Privatrechtliche Leistungsentgelte;-89575,63;-85911,75;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-57,24;;;;;;;
7 + Sonstige ordentliche Erträge;-373401,08;-414007,56;-41000,00;-41000,00;-41000,00;-41000,00;-41000,00;-41000,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-4256863,37;-4262564,60;-4094370,80;-3822608,41;-3821610,55;-3816958,26;-3812715,23;-3799210,88
11 - Personalaufwendungen;2026336,30;2343482,11;2749142,81;2889753,36;2884335,61;2895038,54;2911822,83;2949552,81
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;303495,39;297931,15;350537,86;309503,18;311084,18;312749,66;313887,90;315026,28
14 - Bilanzielle Abschreibungen;101023,35;31687,15;24597,18;33933,97;32460,28;27622,12;22650,69;8628,14
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;622852,13;478074,16;215059,52;222571,00;222571,00;222571,00;222570,88;222570,96
17 = Ordentliche Aufwendungen;3053707,17;3151174,57;3339337,37;3455761,51;3450451,07;3457981,32;3470932,30;3495778,19
18 = Ordentliches Ergebnis (= 10 + 17);-1203156,20;-1111390,03;-755033,43;-366846,90;-371159,48;-358976,94;-341782,93;-303432,69
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);-1203156,20;-1111390,03;-755033,43;-366846,90;-371159,48;-358976,94;-341782,93;-303432,69
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);-1203156,20;-1111390,03;-755033,43;-366846,90;-371159,48;-358976,94;-341782,93;-303432,69
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;1071161,51;1146203,18;1115227,63;1038191,09;1035952,04;1034592,73;1033992,65;1035434,66
29 = Teilergebnis  (= 26, 27, 28);-131994,69;34813,15;360194,20;671344,19;664792,56;675615,79;692209,72;732001,97
