;Ergebnis des Vorvorvorjahres K4/2011;Ergebnis des Vorvorjahres K4/2012;Ansatz des Vorjahres K4/2013;Planung des Haushaltsjahres K4/2014;Planung des Haushaltsjahres K4/2015;Planung des Haushaltsjahres K4/2016;Planung des Haushaltsjahres K4/2017;Planung des Haushaltsjahres K4/2018
1 + Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-7244,97;-18287,43;-31773,14;-9426,26;-9045,48;-8992,96;-8914,28;-8864,28
3 + Sonstige Transfererträge;-144939,31;-193382,67;-301000,00;-206000,00;-206000,00;-206000,00;-206000,00;-206000,00
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-652187,65;-1073593,57;-622800,00;-1050500,00;-1146000,00;-1146000,00;-1146000,00;-1146000,00
7 + Sonstige ordentliche Erträge;-1710,22;-2291,56;;-2000,00;-2000,00;-2000,00;-2000,00;-2000,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge;-806082,15;-1287555,23;-955573,14;-1267926,26;-1363045,48;-1362992,96;-1362914,28;-1362864,28
11 - Personalaufwendungen;472792,89;550690,12;508808,21;525504,16;531996,12;538964,64;546690,41;555137,00
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;21131,21;28291,18;27740,76;36509,00;36861,28;37330,96;37651,36;37978,32
14 - Bilanzielle Abschreibungen;2417,69;3663,91;707,28;468,12;127,92;125,28;96,60;96,60
15 - Transferaufwendungen;7766005,44;9902347,48;10298500,00;17118620,00;14655500,00;14653200,00;14649740,00;14646400,00
16 - Sonstige ordentliche Aufwendungen;47358,97;50675,08;49469,76;64077,77;64055,68;64055,68;64055,76;64055,68
17 = Ordentliche Aufwendungen;8309706,20;10535667,77;10885226,01;17745179,05;15288541,00;15293676,56;15298234,13;15303667,60
18 = Ordentliches Ergebnis (= 10 + 17);7503624,05;9248112,54;9929652,87;16477252,79;13925495,52;13930683,60;13935319,85;13940803,32
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (= 19 + 20);;;;;;;;
22 = Ergebnis der laufenden Verwaltungstätigkeit (=18 + 21);7503624,05;9248112,54;9929652,87;16477252,79;13925495,52;13930683,60;13935319,85;13940803,32
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (= 23 + 24);;;;;;;;
26 = Ergebnis vor internen Leistungsbeziehungen (= 22 + 25);7503624,05;9248112,54;9929652,87;16477252,79;13925495,52;13930683,60;13935319,85;13940803,32
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;96308,29;158357,29;97643,49;137927,52;135957,32;135979,26;136112,18;136459,53
29 = Teilergebnis  (= 26, 27, 28);7599932,34;9406469,83;10027296,36;16615180,31;14061452,84;14066662,86;14071432,03;14077262,85
