;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-54,53;-30036,45;-28,20;-51,60;-50,88;-12,24;-11,16;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-102504,86;-77057,90;-115000,00;-110000,00;-110000,00;-110000,00;-110000,00;-110000,00
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Ertäge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-102559,39;-107094,35;-115028,20;-110051,60;-110050,88;-110012,24;-110011,16;-110000,00
11 - Personalaufwendungen;472639,56;505133,23;554427,00;526196,75;531703,61;536130,51;540459,67;545143,71
12 - Versorgungsaufwendungen;0,30;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;17446,62;47931,41;30899,04;35544,08;35734,76;35931,20;36133,52;36341,96
14 - Bilanzielle Abschreibungen;826,16;347,83;194,71;260,18;204,66;124,80;99,72;88,56
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;53064,85;53175,91;62590,29;65374,49;65374,49;65374,49;65374,49;65374,49
17 = Ordentliche Aufwendungen (Summe 11-16);543977,49;606588,38;648111,04;627375,50;633017,52;637561,00;642067,40;646948,72
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);441418,10;499494,03;533082,84;517323,90;522966,64;527548,76;532056,24;536948,72
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);441418,10;499494,03;533082,84;517323,90;522966,64;527548,76;532056,24;536948,72
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);441418,10;499494,03;533082,84;517323,90;522966,64;527548,76;532056,24;536948,72
27 + Erträge aus internen Leistungsbeziehungen;-10249,00;-31210,79;;-31164,00;-31164,00;-31164,00;-31164,00;-31164,00
28 - Aufwendungen aus internen Leistungsbeziehungen;91595,55;74154,59;72202,39;69179,85;68806,59;69379,83;69540,39;69707,89
29 = Ergebnis  (= 26, 27, 28);522764,65;542437,83;605285,23;555339,75;560609,23;565764,59;570432,63;575492,61
