;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;;-225,68;-2551,92;-2775,96;-2775,96;-2553,12;-2552,16;-2551,92
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;-62270,07;-161050,00;-161050,00;-161050,00;-161050,00;-161050,00;-161050,00
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;-150,00;-150,00;-150,00;-150,00;-150,00;-150,00
7 + Sonstige ordentliche Ertäge;;;-50,00;-50,00;-50,00;-50,00;-50,00;-50,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);;-62495,75;-163801,92;-164025,96;-164025,96;-163803,12;-163802,16;-163801,92
11 - Personalaufwendungen;;88771,71;105911,97;94562,62;95808,46;96964,90;98116,06;99235,54
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;;7383,72;38884,32;37904,76;37987,56;38072,88;38160,72;38251,32
14 - Bilanzielle Abschreibungen;;408,19;397,56;390,72;238,44;14,88;13,92;13,68
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;;8398,12;30950,71;30619,24;30619,24;30619,24;30619,24;30619,24
17 = Ordentliche Aufwendungen (Summe 11-16);;104961,74;176144,56;163477,34;164653,70;165671,90;166909,94;168119,78
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);;42465,99;12342,64;-548,62;627,74;1868,78;3107,78;4317,86
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);;42465,99;12342,64;-548,62;627,74;1868,78;3107,78;4317,86
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);;42465,99;12342,64;-548,62;627,74;1868,78;3107,78;4317,86
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;;165488,64;147530,69;179425,29;179282,16;179425,46;179471,92;179514,02
29 = Ergebnis  (= 26, 27, 28);;207954,63;159873,33;178876,67;179909,90;181294,24;182579,70;183831,88
