;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;;;;-88,75;-88,75;-88,75;-88,75;-88,75
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;-328375,96;;-290000,00;-290000,00;-290000,00;-290000,00;-290000,00
7 + Sonstige ordentliche Ertäge;;-55500,00;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);;-383875,96;;-290088,75;-290088,75;-290088,75;-290088,75;-290088,75
11 - Personalaufwendungen;;;;585909,32;589233,30;590654,64;594269,18;600398,30
12 - Versorgungsaufwendungen;;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;;;;17980,84;18433,56;18900,04;19380,04;19874,44
14 - Bilanzielle Abschreibungen;;;;2156,96;135,51;135,51;135,51;120,69
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;;55500,00;;176591,88;176591,88;176991,80;176991,80;176991,80
17 = Ordentliche Aufwendungen (Summe 11-16);;55500,00;;782639,00;784394,25;786681,99;790776,53;797385,23
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);;-328375,96;;492550,25;494305,50;496593,24;500687,78;507296,48
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);;-328375,96;;492550,25;494305,50;496593,24;500687,78;507296,48
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);;-328375,96;;492550,25;494305,50;496593,24;500687,78;507296,48
27 + Erträge aus internen Leistungsbeziehungen;;;;-368719,92;-368719,92;-368719,92;-368719,92;-368719,92
28 - Aufwendungen aus internen Leistungsbeziehungen;;;;78704,06;77940,15;78400,19;78534,56;78783,32
29 = Ergebnis  (= 26, 27, 28);;-328375,96;;202534,39;203525,73;206273,51;210502,42;217359,88
