;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-7587,38;-7423,48;-367,74;-7236,78;-7233,47;-7066,01;-6523,25;-6252,97
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-66122,69;-146002,55;-85000,00;-185000,00;-185000,00;-185000,00;-185000,00;-185000,00
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-243878,57;-235104,19;-255000,00;-260000,00;-260000,00;-260000,00;-260000,00;-260000,00
7 + Sonstige ordentliche Ertäge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-317588,64;-388530,22;-340367,74;-452236,78;-452233,47;-452066,01;-451523,25;-451252,97
11 - Personalaufwendungen;2236764,48;2299702,79;2455343,98;1934636,00;1961476,67;1987455,00;2015971,63;2044446,70
12 - Versorgungsaufwendungen;1,55;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;90533,20;111921,15;160023,88;142090,32;143074,56;144088,28;145132,48;146208,08
14 - Bilanzielle Abschreibungen;64711,60;54616,71;99362,41;31905,03;22650,21;16674,98;11611,82;10692,72
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;60475,84;63040,27;83124,59;70238,87;70238,87;70238,87;70238,87;70238,87
17 = Ordentliche Aufwendungen (Summe 11-16);2452486,67;2529280,92;2797854,86;2178870,22;2197440,31;2218457,13;2242954,80;2271586,37
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);2134898,03;2140750,70;2457487,12;1726633,44;1745206,84;1766391,12;1791431,55;1820333,40
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);2134898,03;2140750,70;2457487,12;1726633,44;1745206,84;1766391,12;1791431,55;1820333,40
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);2134898,03;2140750,70;2457487,12;1726633,44;1745206,84;1766391,12;1791431,55;1820333,40
27 + Erträge aus internen Leistungsbeziehungen;-624812,71;-715693,06;-742230,00;-715704,00;-715704,00;-715704,00;-715704,00;-715704,00
28 - Aufwendungen aus internen Leistungsbeziehungen;442956,96;336490,99;365990,62;273202,13;272255,96;274875,24;276110,43;277297,03
29 = Ergebnis  (= 26, 27, 28);1953042,28;1761548,63;2081247,74;1284131,57;1301758,80;1325562,36;1351837,98;1381926,43
