;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;;-203,81;;;;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Ertäge;-1180,00;-1384,40;-2000,00;-2000,00;-2000,00;-2000,00;-2000,00;-2000,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-1180,00;-1588,21;-2000,00;-2000,00;-2000,00;-2000,00;-2000,00;-2000,00
11 - Personalaufwendungen;118009,03;119610,90;114067,09;136238,12;137851,80;139260,56;140652,20;142064,96
12 - Versorgungsaufwendungen;0,09;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;4251,44;4008,95;3483,96;6379,96;6557,08;6739,44;6927,80;7121,40
14 - Bilanzielle Abschreibungen;484,71;662,40;453,92;9,96;4,92;4,92;4,92;4,92
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;17825,20;24865,06;28475,29;30613,06;30613,06;30613,06;30613,06;30613,06
17 = Ordentliche Aufwendungen (Summe 11-16);140570,47;149147,31;146480,26;173241,10;175026,86;176617,98;178197,98;179804,34
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);139390,47;147559,10;144480,26;171241,10;173026,86;174617,98;176197,98;177804,34
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);139390,47;147559,10;144480,26;171241,10;173026,86;174617,98;176197,98;177804,34
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);139390,47;147559,10;144480,26;171241,10;173026,86;174617,98;176197,98;177804,34
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;65801,07;63002,95;63716,20;15136,09;15000,28;15167,03;15229,55;15289,49
29 = Ergebnis  (= 26, 27, 28);205191,54;210562,05;208196,46;186377,19;188027,14;189785,01;191427,53;193093,83
