;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-4056,91;-4983,78;-1105,69;-1081,68;-943,61;-253,44;-253,41;-253,44
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;-1630775,68;-1685781,71;-1600000,00;-1600000,00;-1600000,00;-1600000,00;-1600000,00;-1600000,00
5 + Privatrechtliche Leistungsentgelte;;;;-2000,00;-2000,00;-2000,00;-2000,00;-2000,00
6 + Kostenerstattungen und Kostenumlagen;;;;;;;;
7 + Sonstige ordentliche Ertäge;-31875,48;-44961,93;-18500,00;-27500,00;-27500,00;-27500,00;-27500,00;-27500,00
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-1666708,07;-1735727,42;-1619605,69;-1630581,68;-1630443,61;-1629753,44;-1629753,41;-1629753,44
11 - Personalaufwendungen;1767163,24;1748901,10;1839975,18;3066237,44;3110077,04;3152686,24;3197342,40;3240498,92
12 - Versorgungsaufwendungen;1,57;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;952783,46;1042293,31;998538,60;996324,24;998110,60;999950,56;1001846,00;1003798,04
14 - Bilanzielle Abschreibungen;13780,00;13574,33;9395,03;3819,21;2758,33;1890,76;1802,04;1802,07
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;139502,54;145888,10;224417,48;185746,26;185746,26;185746,26;185746,26;185746,26
17 = Ordentliche Aufwendungen (Summe 11-16);2873230,81;2950656,84;3072326,29;4252127,15;4296692,23;4340273,82;4386736,70;4431845,29
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);1206522,74;1214929,42;1452720,60;2621545,47;2666248,62;2710520,38;2756983,29;2802091,85
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);1206522,74;1214929,42;1452720,60;2621545,47;2666248,62;2710520,38;2756983,29;2802091,85
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);1206522,74;1214929,42;1452720,60;2621545,47;2666248,62;2710520,38;2756983,29;2802091,85
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;1398143,62;1253042,31;1237686,89;607265,75;603128,91;607829,25;609681,58;611372,24
29 = Ergebnis  (= 26, 27, 28);2604666,36;2467971,73;2690407,49;3228811,22;3269377,53;3318349,63;3366664,87;3413464,09
