;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-2000,00;;-4,56;;;;;
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-2516,51;;-1731,53;-138,63;-140,16;-139,93;-139,93;-139,81
7 + Sonstige ordentliche Ertäge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-4516,51;;-1736,09;-138,63;-140,16;-139,93;-139,93;-139,81
11 - Personalaufwendungen;186728,30;198387,25;135264,28;;;;;
12 - Versorgungsaufwendungen;0,10;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;2073,59;2754,05;3400,00;3514,00;3574,00;3636,00;3700,00;3766,00
14 - Bilanzielle Abschreibungen;;;5,76;;;;;
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;6094,53;6206,59;7390,84;5459,00;5459,00;5459,00;5459,00;5459,00
17 = Ordentliche Aufwendungen (Summe 11-16);194896,52;207347,89;146060,88;8973,00;9033,00;9095,00;9159,00;9225,00
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);190380,01;207347,89;144324,79;8834,37;8892,84;8955,07;9019,07;9085,19
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);190380,01;207347,89;144324,79;8834,37;8892,84;8955,07;9019,07;9085,19
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);190380,01;207347,89;144324,79;8834,37;8892,84;8955,07;9019,07;9085,19
27 + Erträge aus internen Leistungsbeziehungen;-198537,34;-215110,81;-151819,82;-8189,20;-8240,10;-8297,90;-8357,34;-8418,77
28 - Aufwendungen aus internen Leistungsbeziehungen;24254,91;25204,04;19804,86;18,72;15,12;15,49;15,72;15,96
29 = Ergebnis  (= 26, 27, 28);16097,58;17441,12;12309,83;663,89;667,86;672,66;677,45;682,38
