;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-100,91;-9,83;-9,84;-9,84;-9,84;-9,84;-9,84;-9,84
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-5123,82;;-4926,51;-5490,45;-5557,03;-5546,34;-5547,28;-5538,79
7 + Sonstige ordentliche Ertäge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-5224,73;-9,83;-4936,35;-5500,29;-5566,87;-5556,18;-5557,12;-5548,63
11 - Personalaufwendungen;293449,44;257613,13;323749,97;216598,40;219068,08;221233,24;223368,04;225535,10
12 - Versorgungsaufwendungen;0,22;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;73969,98;38687,15;83660,00;81952,72;82132,72;82318,12;82509,20;82706,00
14 - Bilanzielle Abschreibungen;356,41;59,62;59,64;59,63;59,64;59,63;13,99;9,84
15 - Transferaufwendungen;4100,00;;;;;;;
16 - Sonstige ordentliche Aufwendungen;8146,93;13383,45;21671,06;19723,00;19723,00;19723,00;20023,00;20023,00
17 = Ordentliche Aufwendungen (Summe 11-16);380022,98;309743,35;429140,67;318333,75;320983,44;323333,99;325914,23;328273,94
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);374798,25;309733,52;424204,32;312833,46;315416,57;317777,81;320357,11;322725,31
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);374798,25;309733,52;424204,32;312833,46;315416,57;317777,81;320357,11;322725,31
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);374798,25;309733,52;424204,32;312833,46;315416,57;317777,81;320357,11;322725,31
27 + Erträge aus internen Leistungsbeziehungen;-377306,35;-319295,71;-431213,06;-325163,37;-327261,84;-329463,93;-331854,15;-334049,43
28 - Aufwendungen aus internen Leistungsbeziehungen;33100,48;35450,60;41971,20;38693,45;38378,95;38398,39;38403,31;38408,12
29 = Ergebnis  (= 26, 27, 28);30592,38;25888,41;34962,46;26363,54;26533,68;26712,27;26906,27;27084,00
