;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-133488,00;-123294,77;-190000,00;-189400,00;-189400,00;-189400,00;-189400,00;-189400,00
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-28801,73;-7305,63;-50000,00;;;;;
7 + Sonstige ordentliche Ertäge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-162289,73;-130600,40;-240000,00;-189400,00;-189400,00;-189400,00;-189400,00;-189400,00
11 - Personalaufwendungen;102527,32;13380,48;93931,49;15561,60;15625,32;15631,56;15710,40;15872,28
12 - Versorgungsaufwendungen;0,05;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;3943,34;4632,04;8460,32;6478,28;6663,32;6853,72;7050,60;7252,84
14 - Bilanzielle Abschreibungen;122,50;114,35;113,80;94,67;1,68;1,68;1,68;1,68
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;115095,24;118777,46;144847,65;145499,70;145499,70;145499,70;145499,70;145499,70
17 = Ordentliche Aufwendungen (Summe 11-16);221688,45;136904,33;247353,26;167634,25;167790,02;167986,66;168262,38;168626,50
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);59398,72;6303,93;7353,26;-21765,75;-21609,98;-21413,34;-21137,62;-20773,50
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);59398,72;6303,93;7353,26;-21765,75;-21609,98;-21413,34;-21137,62;-20773,50
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);59398,72;6303,93;7353,26;-21765,75;-21609,98;-21413,34;-21137,62;-20773,50
27 + Erträge aus internen Leistungsbeziehungen;;;;;;;;
28 - Aufwendungen aus internen Leistungsbeziehungen;33353,07;25699,64;30336,35;22928,54;22906,24;22929,40;22940,76;22956,01
29 = Ergebnis  (= 26, 27, 28);92751,79;32003,57;37689,61;1162,79;1296,26;1516,06;1803,14;2182,51
