;Ergebnis des Vorvor- vorjahres K4/2009;Ergebnis des Vor- vorjahres K4/2010;Ansatz des Vor- jahres K4/2011;Ansatz des Haushalt- jahres K4/2012;Ansatz des Haushalt- jahres K4/2013;Planung des Haushalt- jahres K4/2014;Planung des Haushalt- jahres K4/2015;Planung des Haushalt- jahres K4/2016
1 Steuern und ähnliche Abgaben;;;;;;;;
2 + Zuwendungen und allgemeine Umlagen;-35910,09;-20130,13;-9623,41;-24353,39;-14857,11;-10174,53;-4033,10;-780,47
3 + Sonstige Transfererträge;;;;;;;;
4 + Öffentlich-rechtliche Leistungsentgelte;;;;;;;;
5 + Privatrechtliche Leistungsentgelte;-8,00;;;;;;;
6 + Kostenerstattungen und Kostenumlagen;-104363,42;-401286,74;-185000,00;-285000,00;-285000,00;-285000,00;-285000,00;-285000,00
7 + Sonstige ordentliche Ertäge;;;;;;;;
8 + Aktivierte Eigenleistungen;;;;;;;;
9 +/- Bestandsveränderungen;;;;;;;;
10 = Ordentliche Erträge (Summe 1-9);-140281,51;-421416,87;-194623,41;-309353,39;-299857,11;-295174,53;-289033,10;-285780,47
11 - Personalaufwendungen;676894,43;1643614,63;1880092,06;1955995,80;1988561,41;2022395,89;2059128,73;2093688,73
12 - Versorgungsaufwendungen;0,49;;;;;;;
13 - Aufwendungen für Sach- und Dienstleistungen;22429,33;22479,07;45474,60;44917,40;45896,60;46904,84;47944,00;49014,20
14 - Bilanzielle Abschreibungen;46807,95;27062,97;19729,91;39598,24;15505,41;12994,41;6852,96;2812,52
15 - Transferaufwendungen;;;;;;;;
16 - Sonstige ordentliche Aufwendungen;155295,45;144981,29;168585,07;147237,48;147237,48;147237,48;147237,48;147237,48
17 = Ordentliche Aufwendungen (Summe 11-16);901427,65;1838137,96;2113881,64;2187748,92;2197200,90;2229532,62;2261163,17;2292752,93
18 = Ergebnis der laufenden Verwaltungstätigkeit (=10 +17);761146,14;1416721,09;1919258,23;1878395,53;1897343,79;1934358,09;1972130,07;2006972,46
19 + Finanzerträge;;;;;;;;
20 - Zinsen und sonstige Finanzaufwendungen;;;;;;;;
21 = Finanzergebnis (=19 +20);;;;;;;;
22 = Ordentliches Ergebnis (=18 + 21);761146,14;1416721,09;1919258,23;1878395,53;1897343,79;1934358,09;1972130,07;2006972,46
23 + Außerordentliche Erträge;;;;;;;;
24 - Außerordentliche Aufwendungen;;;;;;;;
25 = Außerordentliches Ergebnis (=23 + 24);;;;;;;;
26 = Ergebnis - vBerücksicht intern Leistbez (= 22+25);761146,14;1416721,09;1919258,23;1878395,53;1897343,79;1934358,09;1972130,07;2006972,46
27 + Erträge aus internen Leistungsbeziehungen;-1027812,48;-1604174,02;-897345,60;-1216553,00;-1216553,00;-1216553,00;-1216553,00;-1216553,00
28 - Aufwendungen aus internen Leistungsbeziehungen;372974,36;468996,88;467340,81;314954,40;313466,39;316438,56;318091,69;319589,46
29 = Ergebnis  (= 26, 27, 28);106308,02;281543,95;1489253,44;976796,93;994257,18;1034243,65;1073668,76;1110008,92
